"","ParkName","UnitCode","Year","Month","RecreationVisits"
"27395","Yellowstone NP","YELL",1988,12,19045
"27396","Yellowstone NP","YELL",1989,1,24328
"27397","Yellowstone NP","YELL",1989,2,30768
"27398","Yellowstone NP","YELL",1989,3,22163
"27399","Yellowstone NP","YELL",1989,4,25292
"27400","Yellowstone NP","YELL",1989,5,216163
"27401","Yellowstone NP","YELL",1989,6,467193
"27402","Yellowstone NP","YELL",1989,7,696587
"27403","Yellowstone NP","YELL",1989,8,608248
"27404","Yellowstone NP","YELL",1989,9,403579
"27405","Yellowstone NP","YELL",1989,10,123454
"27406","Yellowstone NP","YELL",1989,11,6791
"27407","Yellowstone NP","YELL",1989,12,19876
"27408","Yellowstone NP","YELL",1990,1,25884
"27409","Yellowstone NP","YELL",1990,2,33285
"27410","Yellowstone NP","YELL",1990,3,19372
"27411","Yellowstone NP","YELL",1990,4,29242
"27412","Yellowstone NP","YELL",1990,5,203712
"27413","Yellowstone NP","YELL",1990,6,526586
"27414","Yellowstone NP","YELL",1990,7,760520
"27415","Yellowstone NP","YELL",1990,8,674454
"27416","Yellowstone NP","YELL",1990,9,414563
"27417","Yellowstone NP","YELL",1990,10,111145
"27418","Yellowstone NP","YELL",1990,11,8117
"27419","Yellowstone NP","YELL",1990,12,16692
"27420","Yellowstone NP","YELL",1991,1,28851
"27421","Yellowstone NP","YELL",1991,2,38050
"27422","Yellowstone NP","YELL",1991,3,19946
"27423","Yellowstone NP","YELL",1991,4,19875
"27424","Yellowstone NP","YELL",1991,5,188798
"27425","Yellowstone NP","YELL",1991,6,499107
"27426","Yellowstone NP","YELL",1991,7,796656
"27427","Yellowstone NP","YELL",1991,8,721103
"27428","Yellowstone NP","YELL",1991,9,432948
"27429","Yellowstone NP","YELL",1991,10,144944
"27430","Yellowstone NP","YELL",1991,11,6261
"27431","Yellowstone NP","YELL",1991,12,23998
"27432","Yellowstone NP","YELL",1992,1,33552
"27433","Yellowstone NP","YELL",1992,2,40245
"27434","Yellowstone NP","YELL",1992,3,19615
"27435","Yellowstone NP","YELL",1992,4,51933
"27436","Yellowstone NP","YELL",1992,5,257951
"27437","Yellowstone NP","YELL",1992,6,539959
"27438","Yellowstone NP","YELL",1992,7,799411
"27439","Yellowstone NP","YELL",1992,8,742879
"27440","Yellowstone NP","YELL",1992,9,462788
"27441","Yellowstone NP","YELL",1992,10,159842
"27442","Yellowstone NP","YELL",1992,11,8646
"27443","Yellowstone NP","YELL",1992,12,27584
"27444","Yellowstone NP","YELL",1993,1,38100
"27445","Yellowstone NP","YELL",1993,2,44049
"27446","Yellowstone NP","YELL",1993,3,31768
"27447","Yellowstone NP","YELL",1993,4,24013
"27448","Yellowstone NP","YELL",1993,5,191222
"27449","Yellowstone NP","YELL",1993,6,525378
"27450","Yellowstone NP","YELL",1993,7,768164
"27451","Yellowstone NP","YELL",1993,8,714408
"27452","Yellowstone NP","YELL",1993,9,401124
"27453","Yellowstone NP","YELL",1993,10,125107
"27454","Yellowstone NP","YELL",1993,11,18899
"27455","Yellowstone NP","YELL",1993,12,29961
"27456","Yellowstone NP","YELL",1994,1,40757
"27457","Yellowstone NP","YELL",1994,2,44946
"27458","Yellowstone NP","YELL",1994,3,27859
"27459","Yellowstone NP","YELL",1994,4,36280
"27460","Yellowstone NP","YELL",1994,5,233737
"27461","Yellowstone NP","YELL",1994,6,541704
"27462","Yellowstone NP","YELL",1994,7,831152
"27463","Yellowstone NP","YELL",1994,8,731012
"27464","Yellowstone NP","YELL",1994,9,414848
"27465","Yellowstone NP","YELL",1994,10,106646
"27466","Yellowstone NP","YELL",1994,11,7953
"27467","Yellowstone NP","YELL",1994,12,29251
"27468","Yellowstone NP","YELL",1995,1,40868
"27469","Yellowstone NP","YELL",1995,2,48034
"27470","Yellowstone NP","YELL",1995,3,21157
"27471","Yellowstone NP","YELL",1995,4,26147
"27472","Yellowstone NP","YELL",1995,5,201797
"27473","Yellowstone NP","YELL",1995,6,550978
"27474","Yellowstone NP","YELL",1995,7,847003
"27475","Yellowstone NP","YELL",1995,8,773307
"27476","Yellowstone NP","YELL",1995,9,468062
"27477","Yellowstone NP","YELL",1995,10,128483
"27478","Yellowstone NP","YELL",1995,11,11635
"27479","Yellowstone NP","YELL",1995,12,7814
"27480","Yellowstone NP","YELL",1996,1,32871
"27481","Yellowstone NP","YELL",1996,2,51692
"27482","Yellowstone NP","YELL",1996,3,27162
"27483","Yellowstone NP","YELL",1996,4,24321
"27484","Yellowstone NP","YELL",1996,5,187045
"27485","Yellowstone NP","YELL",1996,6,539368
"27486","Yellowstone NP","YELL",1996,7,818964
"27487","Yellowstone NP","YELL",1996,8,753934
"27488","Yellowstone NP","YELL",1996,9,426806
"27489","Yellowstone NP","YELL",1996,10,118902
"27490","Yellowstone NP","YELL",1996,11,10473
"27491","Yellowstone NP","YELL",1996,12,20633
"27492","Yellowstone NP","YELL",1997,1,31155
"27493","Yellowstone NP","YELL",1997,2,42392
"27494","Yellowstone NP","YELL",1997,3,19324
"27495","Yellowstone NP","YELL",1997,4,21526
"27496","Yellowstone NP","YELL",1997,5,191985
"27497","Yellowstone NP","YELL",1997,6,512895
"27498","Yellowstone NP","YELL",1997,7,774327
"27499","Yellowstone NP","YELL",1997,8,737973
"27500","Yellowstone NP","YELL",1997,9,403184
"27501","Yellowstone NP","YELL",1997,10,120266
"27502","Yellowstone NP","YELL",1997,11,9983
"27503","Yellowstone NP","YELL",1997,12,24503
"27504","Yellowstone NP","YELL",1998,1,33845
"27505","Yellowstone NP","YELL",1998,2,43032
"27506","Yellowstone NP","YELL",1998,3,17894
"27507","Yellowstone NP","YELL",1998,4,29689
"27508","Yellowstone NP","YELL",1998,5,222385
"27509","Yellowstone NP","YELL",1998,6,549396
"27510","Yellowstone NP","YELL",1998,7,829683
"27511","Yellowstone NP","YELL",1998,8,764238
"27512","Yellowstone NP","YELL",1998,9,445741
"27513","Yellowstone NP","YELL",1998,10,150079
"27514","Yellowstone NP","YELL",1998,11,9106
"27515","Yellowstone NP","YELL",1998,12,25742
"27516","Yellowstone NP","YELL",1999,1,34346
"27517","Yellowstone NP","YELL",1999,2,41120
"27518","Yellowstone NP","YELL",1999,3,23067
"27519","Yellowstone NP","YELL",1999,4,27128
"27520","Yellowstone NP","YELL",1999,5,203727
"27521","Yellowstone NP","YELL",1999,6,580624
"27522","Yellowstone NP","YELL",1999,7,832685
"27523","Yellowstone NP","YELL",1999,8,760062
"27524","Yellowstone NP","YELL",1999,9,445057
"27525","Yellowstone NP","YELL",1999,10,142049
"27526","Yellowstone NP","YELL",1999,11,16230
"27527","Yellowstone NP","YELL",1999,12,25286
"27528","Yellowstone NP","YELL",2000,1,37301
"27529","Yellowstone NP","YELL",2000,2,47573
"27530","Yellowstone NP","YELL",2000,3,20404
"27531","Yellowstone NP","YELL",2000,4,27869
"27532","Yellowstone NP","YELL",2000,5,214814
"27533","Yellowstone NP","YELL",2000,6,553892
"27534","Yellowstone NP","YELL",2000,7,768040
"27535","Yellowstone NP","YELL",2000,8,634104
"27536","Yellowstone NP","YELL",2000,9,353728
"27537","Yellowstone NP","YELL",2000,10,139784
"27538","Yellowstone NP","YELL",2000,11,13422
"27539","Yellowstone NP","YELL",2000,12,27302
"27540","Yellowstone NP","YELL",2001,1,44356
"27541","Yellowstone NP","YELL",2001,2,48980
"27542","Yellowstone NP","YELL",2001,3,18485
"27543","Yellowstone NP","YELL",2001,4,28341
"27544","Yellowstone NP","YELL",2001,5,229085
"27545","Yellowstone NP","YELL",2001,6,507737
"27546","Yellowstone NP","YELL",2001,7,724735
"27547","Yellowstone NP","YELL",2001,8,613965
"27548","Yellowstone NP","YELL",2001,9,373583
"27549","Yellowstone NP","YELL",2001,10,121958
"27550","Yellowstone NP","YELL",2001,11,19585
"27551","Yellowstone NP","YELL",2001,12,27716
"27552","Yellowstone NP","YELL",2002,1,40465
"27553","Yellowstone NP","YELL",2002,2,52002
"27554","Yellowstone NP","YELL",2002,3,23305
"27555","Yellowstone NP","YELL",2002,4,15904
"27556","Yellowstone NP","YELL",2002,5,228642
"27557","Yellowstone NP","YELL",2002,6,568144
"27558","Yellowstone NP","YELL",2002,7,794929
"27559","Yellowstone NP","YELL",2002,8,663266
"27560","Yellowstone NP","YELL",2002,9,413960
"27561","Yellowstone NP","YELL",2002,10,142702
"27562","Yellowstone NP","YELL",2002,11,11235
"27563","Yellowstone NP","YELL",2002,12,19123
"27564","Yellowstone NP","YELL",2003,1,36387
"27565","Yellowstone NP","YELL",2003,2,39494
"27566","Yellowstone NP","YELL",2003,3,17718
"27567","Yellowstone NP","YELL",2003,4,28877
"27568","Yellowstone NP","YELL",2003,5,206245
"27569","Yellowstone NP","YELL",2003,6,580919
"27570","Yellowstone NP","YELL",2003,7,809689
"27571","Yellowstone NP","YELL",2003,8,698753
"27572","Yellowstone NP","YELL",2003,9,404498
"27573","Yellowstone NP","YELL",2003,10,175877
"27574","Yellowstone NP","YELL",2003,11,7967
"27575","Yellowstone NP","YELL",2003,12,12951
"27576","Yellowstone NP","YELL",2004,1,22817
"27577","Yellowstone NP","YELL",2004,2,30030
"27578","Yellowstone NP","YELL",2004,3,20187
"27579","Yellowstone NP","YELL",2004,4,32434
"27580","Yellowstone NP","YELL",2004,5,216905
"27581","Yellowstone NP","YELL",2004,6,584925
"27582","Yellowstone NP","YELL",2004,7,732682
"27583","Yellowstone NP","YELL",2004,8,657869
"27584","Yellowstone NP","YELL",2004,9,406327
"27585","Yellowstone NP","YELL",2004,10,135605
"27586","Yellowstone NP","YELL",2004,11,13939
"27587","Yellowstone NP","YELL",2004,12,14597
"27588","Yellowstone NP","YELL",2005,1,22297
"27589","Yellowstone NP","YELL",2005,2,29018
"27590","Yellowstone NP","YELL",2005,3,17324
"27591","Yellowstone NP","YELL",2005,4,26116
"27592","Yellowstone NP","YELL",2005,5,225811
"27593","Yellowstone NP","YELL",2005,6,560014
"27594","Yellowstone NP","YELL",2005,7,743165
"27595","Yellowstone NP","YELL",2005,8,647288
"27596","Yellowstone NP","YELL",2005,9,393362
"27597","Yellowstone NP","YELL",2005,10,142912
"27598","Yellowstone NP","YELL",2005,11,11505
"27599","Yellowstone NP","YELL",2005,12,16839
"27600","Yellowstone NP","YELL",2006,1,23989
"27601","Yellowstone NP","YELL",2006,2,29011
"27602","Yellowstone NP","YELL",2006,3,18879
"27603","Yellowstone NP","YELL",2006,4,29381
"27604","Yellowstone NP","YELL",2006,5,230762
"27605","Yellowstone NP","YELL",2006,6,557213
"27606","Yellowstone NP","YELL",2006,7,738807
"27607","Yellowstone NP","YELL",2006,8,635666
"27608","Yellowstone NP","YELL",2006,9,428369
"27609","Yellowstone NP","YELL",2006,10,146790
"27610","Yellowstone NP","YELL",2006,11,12382
"27611","Yellowstone NP","YELL",2006,12,19046
"27612","Yellowstone NP","YELL",2007,1,25476
"27613","Yellowstone NP","YELL",2007,2,30928
"27614","Yellowstone NP","YELL",2007,3,20225
"27615","Yellowstone NP","YELL",2007,4,27798
"27616","Yellowstone NP","YELL",2007,5,264203
"27617","Yellowstone NP","YELL",2007,6,609606
"27618","Yellowstone NP","YELL",2007,7,822773
"27619","Yellowstone NP","YELL",2007,8,710781
"27620","Yellowstone NP","YELL",2007,9,463994
"27621","Yellowstone NP","YELL",2007,10,139789
"27622","Yellowstone NP","YELL",2007,11,15362
"27623","Yellowstone NP","YELL",2007,12,20408
"27624","Yellowstone NP","YELL",2008,1,26864
"27625","Yellowstone NP","YELL",2008,2,33557
"27626","Yellowstone NP","YELL",2008,3,19147
"27627","Yellowstone NP","YELL",2008,4,24433
"27628","Yellowstone NP","YELL",2008,5,217938
"27629","Yellowstone NP","YELL",2008,6,593405
"27630","Yellowstone NP","YELL",2008,7,808110
"27631","Yellowstone NP","YELL",2008,8,731063
"27632","Yellowstone NP","YELL",2008,9,437552
"27633","Yellowstone NP","YELL",2008,10,145488
"27634","Yellowstone NP","YELL",2008,11,12671
"27635","Yellowstone NP","YELL",2008,12,16352
"27636","Yellowstone NP","YELL",2009,1,24770
"27637","Yellowstone NP","YELL",2009,2,28355
"27638","Yellowstone NP","YELL",2009,3,17317
"27639","Yellowstone NP","YELL",2009,4,24831
"27640","Yellowstone NP","YELL",2009,5,261763
"27641","Yellowstone NP","YELL",2009,6,643844
"27642","Yellowstone NP","YELL",2009,7,900515
"27643","Yellowstone NP","YELL",2009,8,752983
"27644","Yellowstone NP","YELL",2009,9,489438
"27645","Yellowstone NP","YELL",2009,10,123867
"27646","Yellowstone NP","YELL",2009,11,9397
"27647","Yellowstone NP","YELL",2009,12,18107
"27648","Yellowstone NP","YELL",2010,1,25595
"27649","Yellowstone NP","YELL",2010,2,29108
"27650","Yellowstone NP","YELL",2010,3,21028
"27651","Yellowstone NP","YELL",2010,4,32763
"27652","Yellowstone NP","YELL",2010,5,250445
"27653","Yellowstone NP","YELL",2010,6,694841
"27654","Yellowstone NP","YELL",2010,7,957785
"27655","Yellowstone NP","YELL",2010,8,854837
"27656","Yellowstone NP","YELL",2010,9,550504
"27657","Yellowstone NP","YELL",2010,10,189072
"27658","Yellowstone NP","YELL",2010,11,16819
"27659","Yellowstone NP","YELL",2010,12,17388
"27660","Yellowstone NP","YELL",2011,1,24517
"27661","Yellowstone NP","YELL",2011,2,28174
"27662","Yellowstone NP","YELL",2011,3,18728
"27663","Yellowstone NP","YELL",2011,4,28147
"27664","Yellowstone NP","YELL",2011,5,207842
"27665","Yellowstone NP","YELL",2011,6,634316
"27666","Yellowstone NP","YELL",2011,7,906935
"27667","Yellowstone NP","YELL",2011,8,805173
"27668","Yellowstone NP","YELL",2011,9,536349
"27669","Yellowstone NP","YELL",2011,10,175433
"27670","Yellowstone NP","YELL",2011,11,12198
"27671","Yellowstone NP","YELL",2011,12,16514
"27672","Yellowstone NP","YELL",2012,1,24766
"27673","Yellowstone NP","YELL",2012,2,27752
"27674","Yellowstone NP","YELL",2012,3,20248
"27675","Yellowstone NP","YELL",2012,4,29056
"27676","Yellowstone NP","YELL",2012,5,268251
"27677","Yellowstone NP","YELL",2012,6,671825
"27678","Yellowstone NP","YELL",2012,7,888335
"27679","Yellowstone NP","YELL",2012,8,780286
"27680","Yellowstone NP","YELL",2012,9,527610
"27681","Yellowstone NP","YELL",2012,10,177069
"27682","Yellowstone NP","YELL",2012,11,14059
"27683","Yellowstone NP","YELL",2012,12,18472
"27684","Yellowstone NP","YELL",2013,1,24699
"27685","Yellowstone NP","YELL",2013,2,31053
"27686","Yellowstone NP","YELL",2013,3,18613
"27687","Yellowstone NP","YELL",2013,4,24606
"27688","Yellowstone NP","YELL",2013,5,293250
"27689","Yellowstone NP","YELL",2013,6,624429
"27690","Yellowstone NP","YELL",2013,7,812212
"27691","Yellowstone NP","YELL",2013,8,725136
"27692","Yellowstone NP","YELL",2013,9,557925
"27693","Yellowstone NP","YELL",2013,10,47560
"27694","Yellowstone NP","YELL",2013,11,11169
"27695","Yellowstone NP","YELL",2013,12,17378
"27696","Yellowstone NP","YELL",2014,1,26778
"27697","Yellowstone NP","YELL",2014,2,28233
"27698","Yellowstone NP","YELL",2014,3,18778
"27699","Yellowstone NP","YELL",2014,4,31356
"27700","Yellowstone NP","YELL",2014,5,310039
"27701","Yellowstone NP","YELL",2014,6,669642
"27702","Yellowstone NP","YELL",2014,7,858856
"27703","Yellowstone NP","YELL",2014,8,773357
"27704","Yellowstone NP","YELL",2014,9,571764
"27705","Yellowstone NP","YELL",2014,10,194804
"27706","Yellowstone NP","YELL",2014,11,11537
"27707","Yellowstone NP","YELL",2014,12,18340
"27708","Yellowstone NP","YELL",2015,1,28091
"27709","Yellowstone NP","YELL",2015,2,34343
"27710","Yellowstone NP","YELL",2015,3,22989
"27711","Yellowstone NP","YELL",2015,4,46600
"27712","Yellowstone NP","YELL",2015,5,386064
"27713","Yellowstone NP","YELL",2015,6,780768
"27714","Yellowstone NP","YELL",2015,7,980702
"27715","Yellowstone NP","YELL",2015,8,854408
"27716","Yellowstone NP","YELL",2015,9,680213
"27717","Yellowstone NP","YELL",2015,10,252013
"27718","Yellowstone NP","YELL",2015,11,11049
"27719","Yellowstone NP","YELL",2015,12,20470
"27720","Yellowstone NP","YELL",2016,1,30621
"27721","Yellowstone NP","YELL",2016,2,36327
"27722","Yellowstone NP","YELL",2016,3,22924
"27723","Yellowstone NP","YELL",2016,4,59253
"27724","Yellowstone NP","YELL",2016,5,444630
"27725","Yellowstone NP","YELL",2016,6,838316
"27726","Yellowstone NP","YELL",2016,7,995917
"27727","Yellowstone NP","YELL",2016,8,841036
"27728","Yellowstone NP","YELL",2016,9,701754
"27729","Yellowstone NP","YELL",2016,10,242004
"27730","Yellowstone NP","YELL",2016,11,24710
"27731","Yellowstone NP","YELL",2016,12,19685
"27732","Yellowstone NP","YELL",2017,1,29518
"27733","Yellowstone NP","YELL",2017,2,32275
"27734","Yellowstone NP","YELL",2017,3,23897
"27735","Yellowstone NP","YELL",2017,4,45160
"27736","Yellowstone NP","YELL",2017,5,419635
"27737","Yellowstone NP","YELL",2017,6,803652
"27738","Yellowstone NP","YELL",2017,7,962404
"27739","Yellowstone NP","YELL",2017,8,916166
"27740","Yellowstone NP","YELL",2017,9,640068
"27741","Yellowstone NP","YELL",2017,10,211987
"27742","Yellowstone NP","YELL",2017,11,10468
"27743","Yellowstone NP","YELL",2017,12,21294
"27744","Yellowstone NP","YELL",2018,1,29179
"27745","Yellowstone NP","YELL",2018,2,34263
"27746","Yellowstone NP","YELL",2018,3,22741
"27747","Yellowstone NP","YELL",2018,4,37766
"27748","Yellowstone NP","YELL",2018,5,446875
"27749","Yellowstone NP","YELL",2018,6,810884
"27750","Yellowstone NP","YELL",2018,7,940563
"27751","Yellowstone NP","YELL",2018,8,813970
"27752","Yellowstone NP","YELL",2018,9,724454
"27753","Yellowstone NP","YELL",2018,10,218076
"27754","Yellowstone NP","YELL",2018,11,13849
"27755","Yellowstone NP","YELL",2018,12,22380
"27756","Yosemite NP","YOSE",1979,1,72701
"27757","Yosemite NP","YOSE",1979,2,72926
"27758","Yosemite NP","YOSE",1979,3,87950
"27759","Yosemite NP","YOSE",1979,4,136275
"27760","Yosemite NP","YOSE",1979,5,210756
"27761","Yosemite NP","YOSE",1979,6,301727
"27762","Yosemite NP","YOSE",1979,7,379640
"27763","Yosemite NP","YOSE",1979,8,427454
"27764","Yosemite NP","YOSE",1979,9,293424
"27765","Yosemite NP","YOSE",1979,10,193825
"27766","Yosemite NP","YOSE",1979,11,99485
"27767","Yosemite NP","YOSE",1979,12,74619
"27768","Yosemite NP","YOSE",1980,1,66677
"27769","Yosemite NP","YOSE",1980,2,75612
"27770","Yosemite NP","YOSE",1980,3,99896
"27771","Yosemite NP","YOSE",1980,4,120970
"27772","Yosemite NP","YOSE",1980,5,212971
"27773","Yosemite NP","YOSE",1980,6,309470
"27774","Yosemite NP","YOSE",1980,7,416583
"27775","Yosemite NP","YOSE",1980,8,470491
"27776","Yosemite NP","YOSE",1980,9,289108
"27777","Yosemite NP","YOSE",1980,10,238586
"27778","Yosemite NP","YOSE",1980,11,118024
"27779","Yosemite NP","YOSE",1980,12,71894
"27780","Yosemite NP","YOSE",1981,1,60669
"27781","Yosemite NP","YOSE",1981,2,90274
"27782","Yosemite NP","YOSE",1981,3,83104
"27783","Yosemite NP","YOSE",1981,4,152469
"27784","Yosemite NP","YOSE",1981,5,282531
"27785","Yosemite NP","YOSE",1981,6,337392
"27786","Yosemite NP","YOSE",1981,7,404269
"27787","Yosemite NP","YOSE",1981,8,438123
"27788","Yosemite NP","YOSE",1981,9,313946
"27789","Yosemite NP","YOSE",1981,10,190612
"27790","Yosemite NP","YOSE",1981,11,95862
"27791","Yosemite NP","YOSE",1981,12,67642
"27792","Yosemite NP","YOSE",1982,1,60817
"27793","Yosemite NP","YOSE",1982,2,68307
"27794","Yosemite NP","YOSE",1982,3,70702
"27795","Yosemite NP","YOSE",1982,4,73259
"27796","Yosemite NP","YOSE",1982,5,254169
"27797","Yosemite NP","YOSE",1982,6,363303
"27798","Yosemite NP","YOSE",1982,7,425198
"27799","Yosemite NP","YOSE",1982,8,432776
"27800","Yosemite NP","YOSE",1982,9,303673
"27801","Yosemite NP","YOSE",1982,10,206821
"27802","Yosemite NP","YOSE",1982,11,85193
"27803","Yosemite NP","YOSE",1982,12,71369
"27804","Yosemite NP","YOSE",1983,1,64748
"27805","Yosemite NP","YOSE",1983,2,64554
"27806","Yosemite NP","YOSE",1983,3,85104
"27807","Yosemite NP","YOSE",1983,4,90376
"27808","Yosemite NP","YOSE",1983,5,214870
"27809","Yosemite NP","YOSE",1983,6,266832
"27810","Yosemite NP","YOSE",1983,7,441436
"27811","Yosemite NP","YOSE",1983,8,473638
"27812","Yosemite NP","YOSE",1983,9,350841
"27813","Yosemite NP","YOSE",1983,10,242778
"27814","Yosemite NP","YOSE",1983,11,87561
"27815","Yosemite NP","YOSE",1983,12,74726
"27816","Yosemite NP","YOSE",1984,1,75894
"27817","Yosemite NP","YOSE",1984,2,83589
"27818","Yosemite NP","YOSE",1984,3,102049
"27819","Yosemite NP","YOSE",1984,4,147755
"27820","Yosemite NP","YOSE",1984,5,276877
"27821","Yosemite NP","YOSE",1984,6,363876
"27822","Yosemite NP","YOSE",1984,7,414711
"27823","Yosemite NP","YOSE",1984,8,494860
"27824","Yosemite NP","YOSE",1984,9,370899
"27825","Yosemite NP","YOSE",1984,10,217730
"27826","Yosemite NP","YOSE",1984,11,101528
"27827","Yosemite NP","YOSE",1984,12,88699
"27828","Yosemite NP","YOSE",1985,1,84266
"27829","Yosemite NP","YOSE",1985,2,86738
"27830","Yosemite NP","YOSE",1985,3,101035
"27831","Yosemite NP","YOSE",1985,4,158974
"27832","Yosemite NP","YOSE",1985,5,314386
"27833","Yosemite NP","YOSE",1985,6,375841
"27834","Yosemite NP","YOSE",1985,7,447936
"27835","Yosemite NP","YOSE",1985,8,498319
"27836","Yosemite NP","YOSE",1985,9,344277
"27837","Yosemite NP","YOSE",1985,10,230095
"27838","Yosemite NP","YOSE",1985,11,105532
"27839","Yosemite NP","YOSE",1985,12,84553
"27840","Yosemite NP","YOSE",1986,1,92835
"27841","Yosemite NP","YOSE",1986,2,74133
"27842","Yosemite NP","YOSE",1986,3,114441
"27843","Yosemite NP","YOSE",1986,4,152019
"27844","Yosemite NP","YOSE",1986,5,291811
"27845","Yosemite NP","YOSE",1986,6,362173
"27846","Yosemite NP","YOSE",1986,7,439823
"27847","Yosemite NP","YOSE",1986,8,522908
"27848","Yosemite NP","YOSE",1986,9,340843
"27849","Yosemite NP","YOSE",1986,10,245733
"27850","Yosemite NP","YOSE",1986,11,151081
"27851","Yosemite NP","YOSE",1986,12,88917
"27852","Yosemite NP","YOSE",1987,1,94639
"27853","Yosemite NP","YOSE",1987,2,98799
"27854","Yosemite NP","YOSE",1987,3,109617
"27855","Yosemite NP","YOSE",1987,4,192048
"27856","Yosemite NP","YOSE",1987,5,373894
"27857","Yosemite NP","YOSE",1987,6,419479
"27858","Yosemite NP","YOSE",1987,7,487915
"27859","Yosemite NP","YOSE",1987,8,526850
"27860","Yosemite NP","YOSE",1987,9,328866
"27861","Yosemite NP","YOSE",1987,10,281719
"27862","Yosemite NP","YOSE",1987,11,146909
"27863","Yosemite NP","YOSE",1987,12,91540
"27864","Yosemite NP","YOSE",1988,1,94583
"27865","Yosemite NP","YOSE",1988,2,109552
"27866","Yosemite NP","YOSE",1988,3,153436
"27867","Yosemite NP","YOSE",1988,4,190484
"27868","Yosemite NP","YOSE",1988,5,362008
"27869","Yosemite NP","YOSE",1988,6,404321
"27870","Yosemite NP","YOSE",1988,7,477167
"27871","Yosemite NP","YOSE",1988,8,502674
"27872","Yosemite NP","YOSE",1988,9,385509
"27873","Yosemite NP","YOSE",1988,10,292886
"27874","Yosemite NP","YOSE",1988,11,144254
"27875","Yosemite NP","YOSE",1988,12,99807
"27876","Yosemite NP","YOSE",1989,1,102646
"27877","Yosemite NP","YOSE",1989,2,96527
"27878","Yosemite NP","YOSE",1989,3,143858
"27879","Yosemite NP","YOSE",1989,4,204102
"27880","Yosemite NP","YOSE",1989,5,377940
"27881","Yosemite NP","YOSE",1989,6,413068
"27882","Yosemite NP","YOSE",1989,7,511957
"27883","Yosemite NP","YOSE",1989,8,524395
"27884","Yosemite NP","YOSE",1989,9,390364
"27885","Yosemite NP","YOSE",1989,10,264670
"27886","Yosemite NP","YOSE",1989,11,163939
"27887","Yosemite NP","YOSE",1989,12,114693
"27888","Yosemite NP","YOSE",1990,1,99686
"27889","Yosemite NP","YOSE",1990,2,101236
"27890","Yosemite NP","YOSE",1990,3,145037
"27891","Yosemite NP","YOSE",1990,4,237815
"27892","Yosemite NP","YOSE",1990,5,364549
"27893","Yosemite NP","YOSE",1990,6,424933
"27894","Yosemite NP","YOSE",1990,7,482066
"27895","Yosemite NP","YOSE",1990,8,367502
"27896","Yosemite NP","YOSE",1990,9,364838
"27897","Yosemite NP","YOSE",1990,10,276025
"27898","Yosemite NP","YOSE",1990,11,162254
"27899","Yosemite NP","YOSE",1990,12,98998
"27900","Yosemite NP","YOSE",1991,1,104673
"27901","Yosemite NP","YOSE",1991,2,111073
"27902","Yosemite NP","YOSE",1991,3,117735
"27903","Yosemite NP","YOSE",1991,4,187607
"27904","Yosemite NP","YOSE",1991,5,354908
"27905","Yosemite NP","YOSE",1991,6,396841
"27906","Yosemite NP","YOSE",1991,7,521822
"27907","Yosemite NP","YOSE",1991,8,587904
"27908","Yosemite NP","YOSE",1991,9,441553
"27909","Yosemite NP","YOSE",1991,10,320769
"27910","Yosemite NP","YOSE",1991,11,164072
"27911","Yosemite NP","YOSE",1991,12,114144
"27912","Yosemite NP","YOSE",1992,1,126603
"27913","Yosemite NP","YOSE",1992,2,120908
"27914","Yosemite NP","YOSE",1992,3,149651
"27915","Yosemite NP","YOSE",1992,4,251872
"27916","Yosemite NP","YOSE",1992,5,425555
"27917","Yosemite NP","YOSE",1992,6,486890
"27918","Yosemite NP","YOSE",1992,7,568070
"27919","Yosemite NP","YOSE",1992,8,586868
"27920","Yosemite NP","YOSE",1992,9,470798
"27921","Yosemite NP","YOSE",1992,10,356333
"27922","Yosemite NP","YOSE",1992,11,163364
"27923","Yosemite NP","YOSE",1992,12,112606
"27924","Yosemite NP","YOSE",1993,1,101503
"27925","Yosemite NP","YOSE",1993,2,105315
"27926","Yosemite NP","YOSE",1993,3,151472
"27927","Yosemite NP","YOSE",1993,4,246136
"27928","Yosemite NP","YOSE",1993,5,378548
"27929","Yosemite NP","YOSE",1993,6,446235
"27930","Yosemite NP","YOSE",1993,7,604248
"27931","Yosemite NP","YOSE",1993,8,634588
"27932","Yosemite NP","YOSE",1993,9,503629
"27933","Yosemite NP","YOSE",1993,10,368978
"27934","Yosemite NP","YOSE",1993,11,171108
"27935","Yosemite NP","YOSE",1993,12,127885
"27936","Yosemite NP","YOSE",1994,1,131216
"27937","Yosemite NP","YOSE",1994,2,127303
"27938","Yosemite NP","YOSE",1994,3,186008
"27939","Yosemite NP","YOSE",1994,4,247425
"27940","Yosemite NP","YOSE",1994,5,384114
"27941","Yosemite NP","YOSE",1994,6,495097
"27942","Yosemite NP","YOSE",1994,7,585940
"27943","Yosemite NP","YOSE",1994,8,666555
"27944","Yosemite NP","YOSE",1994,9,511954
"27945","Yosemite NP","YOSE",1994,10,336448
"27946","Yosemite NP","YOSE",1994,11,146675
"27947","Yosemite NP","YOSE",1994,12,143382
"27948","Yosemite NP","YOSE",1995,1,123844
"27949","Yosemite NP","YOSE",1995,2,151102
"27950","Yosemite NP","YOSE",1995,3,124710
"27951","Yosemite NP","YOSE",1995,4,250592
"27952","Yosemite NP","YOSE",1995,5,279575
