"","UnitCode","Year","Month","ParkName","RecreationVisits","Smoke","stdsmoke","Season","CatColS","CatColM"
"7299","DEVA","2008","04","Death Valley NP",76141,7.0924790485094e-09,3.97092979754993,"Spring","DEVASpring","DEVA04"
"7300","DEVA","2008","05","Death Valley NP",83457,6.00689009644384e-09,3.14720810292456,"Spring","DEVASpring","DEVA05"
"7301","DEVA","2008","06","Death Valley NP",65350,5.52374457285509e-09,2.82574447146245,"Summer","DEVASummer","DEVA06"
"7302","DEVA","2008","07","Death Valley NP",107479,4.71834216142497e-09,2.40496768808165,"Summer","DEVASummer","DEVA07"
"7303","DEVA","2008","08","Death Valley NP",114524,3.06648462178316e-09,1.89502732045926,"Summer","DEVASummer","DEVA08"
"7304","DEVA","2008","09","Death Valley NP",109326,2.89815105247726e-09,1.1687000494455,"Fall","DEVAFall","DEVA09"
"7305","DEVA","2008","10","Death Valley NP",71902,3.07842995539431e-09,1.45435387183692,"Fall","DEVAFall","DEVA10"
"7306","DEVA","2008","11","Death Valley NP",51181,2.60873256330285e-09,0.949495327320458,"Fall","DEVAFall","DEVA11"
"7307","DEVA","2008","12","Death Valley NP",29099,2.53602605582159e-09,1.2145209286075,"Winter","DEVAWinter","DEVA12"
"7308","DEVA","2009","01","Death Valley NP",46010,2.858473457934e-09,1.30299607249898,"Winter","DEVAWinter","DEVA01"
"7309","DEVA","2009","02","Death Valley NP",45168,3.10276515591568e-09,1.34786225102207,"Winter","DEVAWinter","DEVA02"
"7310","DEVA","2009","03","Death Valley NP",92935,3.97393851159222e-09,2.01569584980307,"Spring","DEVASpring","DEVA03"
"7311","DEVA","2009","04","Death Valley NP",68675,4.09421740954485e-09,2.49619835319046,"Spring","DEVASpring","DEVA04"
"7312","DEVA","2009","05","Death Valley NP",64187,4.38941460956244e-09,2.61732373098747,"Spring","DEVASpring","DEVA05"
"7313","DEVA","2009","06","Death Valley NP",94520,3.07870284821377e-09,1.81362840010519,"Summer","DEVASummer","DEVA06"
"7314","DEVA","2009","07","Death Valley NP",59806,2.82407719431887e-09,1.96153308682808,"Summer","DEVASummer","DEVA07"
"7315","DEVA","2009","08","Death Valley NP",103181,2.47273423958916e-09,1.28167782720931,"Summer","DEVASummer","DEVA08"
"7316","DEVA","2009","09","Death Valley NP",90401,2.10854733673216e-09,1.15596214315143,"Fall","DEVAFall","DEVA09"
"7317","DEVA","2009","10","Death Valley NP",75587,2.48844700401207e-09,1.46467255791291,"Fall","DEVAFall","DEVA10"
"7318","DEVA","2009","11","Death Valley NP",62533,2.26580243456453e-09,0.917641234556016,"Fall","DEVAFall","DEVA11"
"7319","DEVA","2009","12","Death Valley NP",25571,2.30322827476925e-09,1.02077406893876,"Winter","DEVAWinter","DEVA12"
"7320","DEVA","2010","01","Death Valley NP",54678,1.48671264188494e-09,0.382151845964704,"Winter","DEVAWinter","DEVA01"
"7321","DEVA","2010","02","Death Valley NP",79196,3.17450354891946e-09,0.948382243165421,"Winter","DEVAWinter","DEVA02"
"7322","DEVA","2010","03","Death Valley NP",133300,3.86290777143472e-09,1.84110142883173,"Spring","DEVASpring","DEVA03"
"7323","DEVA","2010","04","Death Valley NP",158319,4.50731185708264e-09,2.22252272416072,"Spring","DEVASpring","DEVA04"
"7324","DEVA","2010","05","Death Valley NP",63622,3.54576079608648e-09,2.36358154737135,"Spring","DEVASpring","DEVA05"
"7325","DEVA","2010","06","Death Valley NP",98967,4.09812273005628e-09,2.82271265900032,"Summer","DEVASummer","DEVA06"
"7326","DEVA","2010","07","Death Valley NP",103919,3.75289488374619e-09,2.33072787863843,"Summer","DEVASummer","DEVA07"
"7327","DEVA","2010","08","Death Valley NP",65201,2.81463385931602e-09,1.86902796235948,"Summer","DEVASummer","DEVA08"
"7328","DEVA","2010","09","Death Valley NP",92876,2.42179210019344e-09,1.05631550594044,"Fall","DEVAFall","DEVA09"
"7329","DEVA","2010","10","Death Valley NP",47898,2.39371455990067e-09,1.15308501859006,"Fall","DEVAFall","DEVA10"
"7330","DEVA","2010","11","Death Valley NP",59756,1.79135828393129e-09,1.04671183344894,"Fall","DEVAFall","DEVA11"
"7331","DEVA","2010","12","Death Valley NP",27043,1.68785252441239e-09,0.510959704202533,"Winter","DEVAWinter","DEVA12"
"7332","DEVA","2011","01","Death Valley NP",53158,1.45398693085497e-09,0.158706581176924,"Winter","DEVAWinter","DEVA01"
"7333","DEVA","2011","02","Death Valley NP",75164,2.0127304267703e-09,0.866202140113448,"Winter","DEVAWinter","DEVA02"
"7334","DEVA","2011","03","Death Valley NP",87843,4.25747703758361e-09,2.20909057012094,"Spring","DEVASpring","DEVA03"
"7335","DEVA","2011","04","Death Valley NP",155234,4.39730785117831e-09,3.06142090328352,"Spring","DEVASpring","DEVA04"
"7336","DEVA","2011","05","Death Valley NP",63296,4.19001500162608e-09,2.9021254500621,"Spring","DEVASpring","DEVA05"
"7337","DEVA","2011","06","Death Valley NP",92244,3.51712681201377e-09,2.3605463912572,"Summer","DEVASummer","DEVA06"
"7338","DEVA","2011","07","Death Valley NP",107539,3.38138228528351e-09,1.87722307744751,"Summer","DEVASummer","DEVA07"
"7339","DEVA","2011","08","Death Valley NP",73237,2.97425684081531e-09,1.54680356207489,"Summer","DEVASummer","DEVA08"
"7340","DEVA","2011","09","Death Valley NP",98093,2.65353627959541e-09,0.841080138702192,"Fall","DEVAFall","DEVA09"
"7341","DEVA","2011","10","Death Valley NP",50717,2.92200952323185e-09,1.15212943804273,"Fall","DEVAFall","DEVA10"
"7342","DEVA","2011","11","Death Valley NP",58123,3.91282739542476e-09,1.59781783673085,"Fall","DEVAFall","DEVA11"
"7343","DEVA","2011","12","Death Valley NP",32219,3.98359212283594e-09,1.36852989202381,"Winter","DEVAWinter","DEVA12"
"7344","DEVA","2012","01","Death Valley NP",61713,4.85977613706723e-09,1.74610792334301,"Winter","DEVAWinter","DEVA01"
"7345","DEVA","2012","02","Death Valley NP",64439,3.16250026166642e-09,1.58395523149057,"Winter","DEVAWinter","DEVA02"
"7346","DEVA","2012","03","Death Valley NP",85680,4.29665458767658e-09,2.30599382885085,"Spring","DEVASpring","DEVA03"
"7347","DEVA","2012","04","Death Valley NP",96944,4.6540029607911e-09,2.45893352755159,"Spring","DEVASpring","DEVA04"
"7348","DEVA","2012","05","Death Valley NP",81636,5.12414155551255e-09,2.96552918727664,"Spring","DEVASpring","DEVA05"
"7349","DEVA","2012","06","Death Valley NP",70245,3.73461084279825e-09,2.45851680292247,"Summer","DEVASummer","DEVA06"
"7350","DEVA","2012","07","Death Valley NP",97488,3.29202509696813e-09,1.98647866660054,"Summer","DEVASummer","DEVA07"
"7351","DEVA","2012","08","Death Valley NP",116560,2.28035834659579e-09,0.983345932296584,"Summer","DEVASummer","DEVA08"
"7352","DEVA","2012","09","Death Valley NP",106510,2.46095965827919e-09,0.944563616591484,"Fall","DEVAFall","DEVA09"
"7353","DEVA","2012","10","Death Valley NP",61723,3.89113541388042e-09,1.62231114357391,"Fall","DEVAFall","DEVA10"
"7354","DEVA","2012","11","Death Valley NP",76490,2.86865198262376e-09,1.00712510546357,"Fall","DEVAFall","DEVA11"
"7355","DEVA","2012","12","Death Valley NP",65140,2.90518920031957e-09,1.43951280843031,"Winter","DEVAWinter","DEVA12"
"7356","DEVA","2013","01","Death Valley NP",60868,2.31436758646453e-09,0.774051618739287,"Winter","DEVAWinter","DEVA01"
"7357","DEVA","2013","02","Death Valley NP",69596,2.95089108703905e-09,1.22770688427053,"Winter","DEVAWinter","DEVA02"
"7358","DEVA","2013","03","Death Valley NP",104159,3.05707881231854e-09,1.7283899113567,"Spring","DEVASpring","DEVA03"
"7359","DEVA","2013","04","Death Valley NP",99741,4.05453626228791e-09,2.62901912178201,"Spring","DEVASpring","DEVA04"
"7360","DEVA","2013","05","Death Valley NP",93874,3.76198805440708e-09,2.56614297765788,"Spring","DEVASpring","DEVA05"
"7361","DEVA","2013","06","Death Valley NP",74910,3.87660747946938e-09,2.63852283667666,"Summer","DEVASummer","DEVA06"
"7362","DEVA","2013","07","Death Valley NP",80393,3.13308778920884e-09,1.82670876675746,"Summer","DEVASummer","DEVA07"
"7363","DEVA","2013","08","Death Valley NP",90631,2.29100827198181e-09,1.32715976564679,"Summer","DEVASummer","DEVA08"
"7364","DEVA","2013","09","Death Valley NP",94989,1.9260770756091e-09,1.06205479662,"Fall","DEVAFall","DEVA09"
"7365","DEVA","2013","10","Death Valley NP",68345,2.33621322287547e-09,1.0322331163309,"Fall","DEVAFall","DEVA10"
"7366","DEVA","2013","11","Death Valley NP",65899,2.42021913621215e-09,0.946325369235925,"Fall","DEVAFall","DEVA11"
"7367","DEVA","2013","12","Death Valley NP",48567,2.19397566780799e-09,1.0078191772276,"Winter","DEVAWinter","DEVA12"
"7368","DEVA","2014","01","Death Valley NP",59718,2.63847788062321e-09,0.976047619873229,"Winter","DEVAWinter","DEVA01"
"7369","DEVA","2014","02","Death Valley NP",66371,2.70603450758244e-09,1.13282442322478,"Winter","DEVAWinter","DEVA02"
"7370","DEVA","2014","03","Death Valley NP",90386,4.21611412448897e-09,1.90698017245836,"Spring","DEVASpring","DEVA03"
"7371","DEVA","2014","04","Death Valley NP",107089,4.39663860873907e-09,2.55558830014285,"Spring","DEVASpring","DEVA04"
"7372","DEVA","2014","05","Death Valley NP",122761,4.69556038495966e-09,2.76620177240784,"Spring","DEVASpring","DEVA05"
"7373","DEVA","2014","06","Death Valley NP",81146,4.38817426839933e-09,3.23578179655941,"Summer","DEVASummer","DEVA06"
"7374","DEVA","2014","07","Death Valley NP",79329,3.58355856100445e-09,2.03580122932254,"Summer","DEVASummer","DEVA07"
"7375","DEVA","2014","08","Death Valley NP",123363,2.5358191102498e-09,1.27163912799351,"Summer","DEVASummer","DEVA08"
"7376","DEVA","2014","09","Death Valley NP",110593,2.43834175073232e-09,1.13346640441017,"Fall","DEVAFall","DEVA09"
"7377","DEVA","2014","10","Death Valley NP",96526,2.98788616071022e-09,1.01529558311576,"Fall","DEVAFall","DEVA10"
"7378","DEVA","2014","11","Death Valley NP",80573,3.12008596736746e-09,1.62319263583203,"Fall","DEVAFall","DEVA11"
"7379","DEVA","2014","12","Death Valley NP",83457,1.77640002707591e-09,0.623109400149505,"Winter","DEVAWinter","DEVA12"
"7380","DEVA","2015","01","Death Valley NP",79547,2.32174857117684e-09,0.577287641079079,"Winter","DEVAWinter","DEVA01"
"7381","DEVA","2015","02","Death Valley NP",75606,2.61422394842725e-09,1.03886146648102,"Winter","DEVAWinter","DEVA02"
"7382","DEVA","2015","03","Death Valley NP",109421,3.70319996889634e-09,1.50776255329344,"Spring","DEVASpring","DEVA03"
"7383","DEVA","2015","04","Death Valley NP",107352,4.83643392001909e-09,2.44940024773392,"Spring","DEVASpring","DEVA04"
"7384","DEVA","2015","05","Death Valley NP",122137,4.42614478401993e-09,2.03128536331424,"Spring","DEVASpring","DEVA05"
"7385","DEVA","2015","06","Death Valley NP",95496,4.4617696204341e-09,2.45403138174562,"Summer","DEVASummer","DEVA06"
"7386","DEVA","2015","07","Death Valley NP",113672,3.92976495788844e-09,1.990878384697,"Summer","DEVASummer","DEVA07"
"7387","DEVA","2015","08","Death Valley NP",111467,2.65770783158814e-09,1.55429334257108,"Summer","DEVASummer","DEVA08"
"7388","DEVA","2015","09","Death Valley NP",88005,2.4391297870352e-09,1.08093499165135,"Fall","DEVAFall","DEVA09"
"7389","DEVA","2015","10","Death Valley NP",102672,2.85898638097137e-09,0.793050073462677,"Fall","DEVAFall","DEVA10"
"7390","DEVA","2015","11","Death Valley NP",73477,2.80163026111779e-09,1.36942757459691,"Fall","DEVAFall","DEVA11"
"7391","DEVA","2015","12","Death Valley NP",75991,2.98262281539508e-09,1.66892921976711,"Winter","DEVAWinter","DEVA12"
"7392","DEVA","2016","01","Death Valley NP",69229,2.80067502522741e-09,1.20042110005639,"Winter","DEVAWinter","DEVA01"
"7393","DEVA","2016","02","Death Valley NP",93970,3.36824679258996e-09,1.20590644916509,"Winter","DEVAWinter","DEVA02"
"7394","DEVA","2016","03","Death Valley NP",209282,3.51366069573089e-09,1.77107972438647,"Spring","DEVASpring","DEVA03"
"7395","DEVA","2016","04","Death Valley NP",109486,3.55223672698912e-09,1.78807181192383,"Spring","DEVASpring","DEVA04"
"7396","DEVA","2016","05","Death Valley NP",101842,4.04464683967376e-09,2.02326394214891,"Spring","DEVASpring","DEVA05"
"7397","DEVA","2016","06","Death Valley NP",53042,3.83456777441893e-09,2.37961400678264,"Summer","DEVASummer","DEVA06"
"7398","DEVA","2016","07","Death Valley NP",103950,3.53570017708194e-09,2.50865715253276,"Summer","DEVASummer","DEVA07"
"7399","DEVA","2016","08","Death Valley NP",116843,2.42525310945041e-09,1.23493744374532,"Summer","DEVASummer","DEVA08"
"7400","DEVA","2016","09","Death Valley NP",141517,3.49135631516617e-09,1.81880736510101,"Fall","DEVAFall","DEVA09"
"7401","DEVA","2016","10","Death Valley NP",110588,2.52969378777834e-09,1.25738549145006,"Fall","DEVAFall","DEVA10"
"7402","DEVA","2016","11","Death Valley NP",99779,2.44063902421487e-09,1.18912430777744,"Fall","DEVAFall","DEVA11"
"7403","DEVA","2016","12","Death Valley NP",86755,3.13472958701766e-09,1.41693418231561,"Winter","DEVAWinter","DEVA12"
"7404","DEVA","2017","01","Death Valley NP",66867,2.26305196804333e-09,0.736896077726544,"Winter","DEVAWinter","DEVA01"
"7405","DEVA","2017","02","Death Valley NP",78586,2.44758102674325e-09,0.655550567813742,"Winter","DEVAWinter","DEVA02"
"7406","DEVA","2017","03","Death Valley NP",108119,3.17406190220026e-09,1.51013689818194,"Spring","DEVASpring","DEVA03"
"7407","DEVA","2017","04","Death Valley NP",107559,4.5223278455353e-09,2.67857098863903,"Spring","DEVASpring","DEVA04"
"7408","DEVA","2017","05","Death Valley NP",105660,6.34919805619916e-09,3.05329899657628,"Spring","DEVASpring","DEVA05"
"7409","DEVA","2017","06","Death Valley NP",85150,4.82016870861912e-09,2.88830138481074,"Summer","DEVASummer","DEVA06"
"7410","DEVA","2017","07","Death Valley NP",135277,3.57097040826204e-09,1.92134854906016,"Summer","DEVASummer","DEVA07"
"7411","DEVA","2017","08","Death Valley NP",172052,2.40497288750419e-09,1.17515734539819,"Summer","DEVASummer","DEVA08"
"7412","DEVA","2017","09","Death Valley NP",138167,2.86710699626269e-09,1.45805107104849,"Fall","DEVAFall","DEVA09"
"7413","DEVA","2017","10","Death Valley NP",111268,3.1821292267864e-09,1.49040847143086,"Fall","DEVAFall","DEVA10"
"7414","DEVA","2017","11","Death Valley NP",91802,2.66951194483056e-09,1.17321767527063,"Fall","DEVAFall","DEVA11"
"7415","DEVA","2017","12","Death Valley NP",94320,2.42448705556342e-09,1.02736035946626,"Winter","DEVAWinter","DEVA12"
"7416","DEVA","2018","01","Death Valley NP",80396,2.64137112182539e-09,0.826706482649857,"Winter","DEVAWinter","DEVA01"
"7417","DEVA","2018","02","Death Valley NP",129711,2.63836152925023e-09,1.22754269335881,"Winter","DEVAWinter","DEVA02"
"7418","DEVA","2018","03","Death Valley NP",163823,3.0468969569597e-09,1.36013873333914,"Spring","DEVASpring","DEVA03"
"7419","DEVA","2018","04","Death Valley NP",140669,4.778081041934e-09,3.05053925179852,"Spring","DEVASpring","DEVA04"
"7420","DEVA","2018","05","Death Valley NP",158670,5.59243140685339e-09,2.94198635751206,"Spring","DEVASpring","DEVA05"
"7421","DEVA","2018","06","Death Valley NP",110111,4.6728843017263e-09,2.66623220880562,"Summer","DEVASummer","DEVA06"
"7422","DEVA","2018","07","Death Valley NP",142972,4.12180822806363e-09,2.11663472052402,"Summer","DEVASummer","DEVA07"
"7423","DEVA","2018","08","Death Valley NP",182929,3.28414895278684e-09,1.95640040501531,"Summer","DEVASummer","DEVA08"
"7424","DEVA","2018","09","Death Valley NP",150012,2.46721976182585e-09,1.22147449291074,"Fall","DEVAFall","DEVA09"
"7425","DEVA","2018","10","Death Valley NP",176518,2.23073559624254e-09,0.873625047569497,"Fall","DEVAFall","DEVA10"
"7426","DEVA","2018","11","Death Valley NP",126623,1.82833426176643e-09,0.603036225278324,"Fall","DEVAFall","DEVA11"
"7427","DEVA","2018","12","Death Valley NP",116226,1.98750438329398e-09,0.670395590808257,"Winter","DEVAWinter","DEVA12"
"7428","DRTO","1980","01","Dry Tortugas NP",708,1.5720265367225e-10,-0.483303971154537,"Winter","DRTOWinter","DRTO01"
"7429","DRTO","1980","02","Dry Tortugas NP",692,2.58851412526795e-10,-0.442505664265036,"Winter","DRTOWinter","DRTO02"
"7430","DRTO","1980","03","Dry Tortugas NP",832,8.30847834976112e-10,-0.200090882742125,"Spring","DRTOSpring","DRTO03"
"7431","DRTO","1980","04","Dry Tortugas NP",1171,1.06932585008934e-09,-0.119881356601068,"Spring","DRTOSpring","DRTO04"
"7432","DRTO","1980","05","Dry Tortugas NP",1093,7.81146758388473e-10,-0.235375892431642,"Spring","DRTOSpring","DRTO05"
"7433","DRTO","1980","06","Dry Tortugas NP",1078,2.984260616401e-09,0.649118613223627,"Summer","DRTOSummer","DRTO06"
"7434","DRTO","1980","07","Dry Tortugas NP",1040,5.11157960403352e-09,1.50329473028504,"Summer","DRTOSummer","DRTO07"
"7435","DRTO","1980","08","Dry Tortugas NP",647,3.00654900975417e-09,0.843577582779066,"Summer","DRTOSummer","DRTO08"
"7436","DRTO","1980","09","Dry Tortugas NP",285,5.0801635120834e-10,-0.302577622367603,"Fall","DRTOFall","DRTO09"
"7437","DRTO","1980","10","Dry Tortugas NP",425,1.37100358843512e-10,-0.490763543294683,"Fall","DRTOFall","DRTO10"
"7438","DRTO","1980","11","Dry Tortugas NP",267,2.23756915773698e-10,-0.456822830196618,"Fall","DRTOFall","DRTO11"
"7439","DRTO","1980","12","Dry Tortugas NP",406,2.23598001225511e-10,-0.456816835820487,"Winter","DRTOWinter","DRTO12"
"7440","DRTO","1981","01","Dry Tortugas NP",631,2.11595629906469e-10,-0.461500527862172,"Winter","DRTOWinter","DRTO01"
"7441","DRTO","1981","02","Dry Tortugas NP",732,4.65373600766483e-10,-0.361178214472616,"Winter","DRTOWinter","DRTO02"
"7442","DRTO","1981","03","Dry Tortugas NP",1194,8.98993990361419e-10,-0.185208661619031,"Spring","DRTOSpring","DRTO03"
"7443","DRTO","1981","04","Dry Tortugas NP",1298,6.23774309982394e-10,-0.297955111458453,"Spring","DRTOSpring","DRTO04"
"7444","DRTO","1981","05","Dry Tortugas NP",1585,1.25931054473227e-09,-0.00957691660787378,"Spring","DRTOSpring","DRTO05"
"7445","DRTO","1981","06","Dry Tortugas NP",1205,3.59617668976853e-09,0.912596631576377,"Summer","DRTOSummer","DRTO06"
"7446","DRTO","1981","07","Dry Tortugas NP",1025,2.73895528479784e-09,0.680473269967201,"Summer","DRTOSummer","DRTO07"
"7447","DRTO","1981","08","Dry Tortugas NP",668,2.91959278975185e-09,0.790047649941871,"Summer","DRTOSummer","DRTO08"
"7448","DRTO","1981","09","Dry Tortugas NP",419,7.40483063754738e-10,-0.249955931004582,"Fall","DRTOFall","DRTO09"
"7449","DRTO","1981","10","Dry Tortugas NP",465,1.45496462100603e-10,-0.486984518099204,"Fall","DRTOFall","DRTO10"
"7450","DRTO","1981","11","Dry Tortugas NP",405,2.56749066451789e-10,-0.443730991738277,"Fall","DRTOFall","DRTO11"
"7451","DRTO","1981","12","Dry Tortugas NP",523,2.23276841460063e-10,-0.45693318721114,"Winter","DRTOWinter","DRTO12"
"7452","DRTO","1982","01","Dry Tortugas NP",797,2.13059708764618e-10,-0.461093960675918,"Winter","DRTOWinter","DRTO01"
"7453","DRTO","1982","02","Dry Tortugas NP",1168,2.17139486946571e-10,-0.458903786119768,"Winter","DRTOWinter","DRTO02"
"7454","DRTO","1982","03","Dry Tortugas NP",1288,3.3605979110618e-10,-0.411896718911063,"Spring","DRTOSpring","DRTO03"
"7455","DRTO","1982","04","Dry Tortugas NP",1371,1.33959709991416e-09,-0.00229950200956333,"Spring","DRTOSpring","DRTO04"
"7456","DRTO","1982","05","Dry Tortugas NP",1449,1.07130426751922e-09,-0.119929575582647,"Spring","DRTOSpring","DRTO05"
"7457","DRTO","1982","06","Dry Tortugas NP",703,1.83870274561571e-09,0.286808752859539,"Summer","DRTOSummer","DRTO06"
"7458","DRTO","1982","07","Dry Tortugas NP",885,2.12595518966907e-09,0.321392849497042,"Summer","DRTOSummer","DRTO07"
"7459","DRTO","1982","08","Dry Tortugas NP",807,6.48817277681957e-10,-0.236574987635023,"Summer","DRTOSummer","DRTO08"
"7460","DRTO","1982","09","Dry Tortugas NP",544,1.22715657080441e-10,-0.49321691495842,"Fall","DRTOFall","DRTO09"
"7461","DRTO","1982","10","Dry Tortugas NP",586,1.60102153756725e-10,-0.481942059896343,"Fall","DRTOFall","DRTO10"
"7462","DRTO","1982","11","Dry Tortugas NP",483,1.7782582351078e-10,-0.475017719551597,"Fall","DRTOFall","DRTO11"
"7463","DRTO","1982","12","Dry Tortugas NP",619,1.11348694153968e-10,-0.501444977117465,"Winter","DRTOWinter","DRTO12"
"7464","DRTO","1983","01","Dry Tortugas NP",491,1.36747280166105e-10,-0.49124125657636,"Winter","DRTOWinter","DRTO01"
"7465","DRTO","1983","02","Dry Tortugas NP",746,1.69947472761223e-10,-0.477812000734954,"Winter","DRTOWinter","DRTO02"
"7466","DRTO","1983","03","Dry Tortugas NP",932,4.4037520852136e-10,-0.370415350111677,"Spring","DRTOSpring","DRTO03"
"7467","DRTO","1983","04","Dry Tortugas NP",1424,8.5025408935735e-10,-0.208493700213396,"Spring","DRTOSpring","DRTO04"
"7468","DRTO","1983","05","Dry Tortugas NP",2076,5.66988456185413e-10,-0.320481756983072,"Spring","DRTOSpring","DRTO05"
"7469","DRTO","1983","06","Dry Tortugas NP",1236,6.16227735505959e-10,-0.267406384837175,"Summer","DRTOSummer","DRTO06"
"7470","DRTO","1983","07","Dry Tortugas NP",1072,3.00505020867092e-09,0.688539566462114,"Summer","DRTOSummer","DRTO07"
"7471","DRTO","1983","08","Dry Tortugas NP",736,7.78638209464333e-10,-0.198723439059722,"Summer","DRTOSummer","DRTO08"
"7472","DRTO","1983","09","Dry Tortugas NP",585,1.41283418297888e-09,0.0502020818537234,"Fall","DRTOFall","DRTO09"
"7473","DRTO","1983","10","Dry Tortugas NP",637,1.287354667312e-10,-0.491009912153682,"Fall","DRTOFall","DRTO10"
"7474","DRTO","1983","11","Dry Tortugas NP",481,1.95089208676613e-10,-0.468104482551264,"Fall","DRTOFall","DRTO11"
"7475","DRTO","1983","12","Dry Tortugas NP",588,1.32420657772414e-10,-0.492847133443674,"Winter","DRTOWinter","DRTO12"
"7476","DRTO","1984","01","Dry Tortugas NP",508,1.11449995066071e-10,-0.501362383963401,"Winter","DRTOWinter","DRTO01"
"7477","DRTO","1984","02","Dry Tortugas NP",721,2.4581578439431e-10,-0.447846180447318,"Winter","DRTOWinter","DRTO02"
"7478","DRTO","1984","03","Dry Tortugas NP",1211,6.37926156343838e-10,-0.292612945447878,"Spring","DRTOSpring","DRTO03"
"7479","DRTO","1984","04","Dry Tortugas NP",1399,1.05737885114365e-09,-0.126556077925077,"Spring","DRTOSpring","DRTO04"
"7480","DRTO","1984","05","Dry Tortugas NP",1782,6.48024245375467e-10,-0.287444165392046,"Spring","DRTOSpring","DRTO05"
"7481","DRTO","1984","06","Dry Tortugas NP",1172,9.1647212041579e-10,-0.160108041982453,"Summer","DRTOSummer","DRTO06"
"7482","DRTO","1984","07","Dry Tortugas NP",1086,2.93600344036804e-09,0.86567173131609,"Summer","DRTOSummer","DRTO07"
"7483","DRTO","1984","08","Dry Tortugas NP",937,3.02832936505126e-09,0.738219987939721,"Summer","DRTOSummer","DRTO08"
"7484","DRTO","1984","09","Dry Tortugas NP",648,7.08738179255874e-10,-0.2363962342389,"Fall","DRTOFall","DRTO09"
"7485","DRTO","1984","10","Dry Tortugas NP",840,1.95338661912459e-10,-0.464973636396127,"Fall","DRTOFall","DRTO10"
"7486","DRTO","1984","11","Dry Tortugas NP",598,3.65144942060525e-10,-0.400592062450584,"Fall","DRTOFall","DRTO11"
"7487","DRTO","1984","12","Dry Tortugas NP",998,1.5358074534344e-10,-0.484561651760604,"Winter","DRTOWinter","DRTO12"
"7488","DRTO","1985","01","Dry Tortugas NP",857,2.29986502064961e-10,-0.45156526738091,"Winter","DRTOWinter","DRTO01"
"7489","DRTO","1985","02","Dry Tortugas NP",1001,1.82027753981018e-10,-0.473242812276234,"Winter","DRTOWinter","DRTO02"
"7490","DRTO","1985","03","Dry Tortugas NP",1701,7.61086360601126e-10,-0.243652575030481,"Spring","DRTOSpring","DRTO03"
"7491","DRTO","1985","04","Dry Tortugas NP",1515,1.12645970329339e-09,-0.0990549801198373,"Spring","DRTOSpring","DRTO04"
"7492","DRTO","1985","05","Dry Tortugas NP",1704,1.08055064895751e-09,-0.11531608373483,"Spring","DRTOSpring","DRTO05"
"7493","DRTO","1985","06","Dry Tortugas NP",1131,2.51699661113491e-09,0.459597953710343,"Summer","DRTOSummer","DRTO06"
"7494","DRTO","1985","07","Dry Tortugas NP",1199,4.1285743712649e-09,1.18054467270858,"Summer","DRTOSummer","DRTO07"
"7495","DRTO","1985","08","Dry Tortugas NP",1294,4.19818579899811e-09,1.29839661519051,"Summer","DRTOSummer","DRTO08"
"7496","DRTO","1985","09","Dry Tortugas NP",505,7.04723779332284e-10,-0.264706363843628,"Fall","DRTOFall","DRTO09"
"7497","DRTO","1985","10","Dry Tortugas NP",796,5.07866693144621e-10,-0.344184026153891,"Fall","DRTOFall","DRTO10"
"7498","DRTO","1985","11","Dry Tortugas NP",741,2.37861091934022e-10,-0.450799329096439,"Fall","DRTOFall","DRTO11"
"7499","DRTO","1985","12","Dry Tortugas NP",769,2.15250511859111e-10,-0.4602732645904,"Winter","DRTOWinter","DRTO12"
"7500","DRTO","1986","01","Dry Tortugas NP",919,2.00581537490585e-10,-0.465897210274571,"Winter","DRTOWinter","DRTO01"
"7501","DRTO","1986","02","Dry Tortugas NP",994,2.28267141300087e-10,-0.452661875250729,"Winter","DRTOWinter","DRTO02"
"7502","DRTO","1986","03","Dry Tortugas NP",1599,4.85533002692051e-10,-0.352750660575805,"Spring","DRTOSpring","DRTO03"
"7503","DRTO","1986","04","Dry Tortugas NP",1958,1.28741395322152e-09,-0.0348657046607028,"Spring","DRTOSpring","DRTO04"
"7504","DRTO","1986","05","Dry Tortugas NP",1841,9.55908463495803e-10,-0.165910334105102,"Spring","DRTOSpring","DRTO05"
"7505","DRTO","1986","06","Dry Tortugas NP",2143,1.25717802834657e-09,0.0718114448451226,"Summer","DRTOSummer","DRTO06"
"7506","DRTO","1986","07","Dry Tortugas NP",1477,5.82297543516574e-09,1.86915818880607,"Summer","DRTOSummer","DRTO07"
"7507","DRTO","1986","08","Dry Tortugas NP",1288,2.19027751491296e-09,0.326398472533546,"Summer","DRTOSummer","DRTO08"
"7508","DRTO","1986","09","Dry Tortugas NP",714,1.60564750384395e-09,0.118431808800223,"Fall","DRTOFall","DRTO09"
"7509","DRTO","1986","10","Dry Tortugas NP",805,1.86739401719649e-10,-0.469857513103462,"Fall","DRTOFall","DRTO10"
"7510","DRTO","1986","11","Dry Tortugas NP",974,7.26905272085965e-11,-0.516076545327424,"Fall","DRTOFall","DRTO11"
"7511","DRTO","1986","12","Dry Tortugas NP",667,1.60782123725944e-10,-0.481666775046794,"Winter","DRTOWinter","DRTO12"
"7512","DRTO","1987","01","Dry Tortugas NP",836,2.19037440962744e-10,-0.458530006521125,"Winter","DRTOWinter","DRTO01"
"7513","DRTO","1987","02","Dry Tortugas NP",1158,3.29570926105305e-10,-0.414132214250421,"Winter","DRTOWinter","DRTO02"
