"","UnitCode","Year","Month","ParkName","RecreationVisits","Smoke","stdsmoke","Season","CatColS","CatColM","SeasType","Region","State","date","trendvis","VisDiff","MinSmoke","PredNoSmoke50CI","PredNoSmoke95CI","PredNoSmoke5CI","PredNoSmoke75CI","PredNoSmoke25CI"
"381","BRCA",1989,"08","Bryce Canyon NP",155522,2.16148476894773e-09,0.332713364216655,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 1989,128306.727602643,27215.2723973574,-0.467608337929543,154769.743677046,247507.056447763,60457.7079712457,192793.71698782,116898.573124879
"382","BRCA",1990,"06","Bryce Canyon NP",129038,3.32259442181737e-09,1.00288118857349,"Summer","BRCASummer","BRCA06","High","Intermountain","UT",Jun 1990,132598.890118258,-3560.89011825834,-0.467608337929543,158504.907035181,251534.714179314,66952.2888199372,197477.484339978,121979.037274545
"383","BRCA",1990,"07","Bryce Canyon NP",157620,2.37093678023825e-09,0.453604615414866,"Summer","BRCASummer","BRCA07","High","Intermountain","UT",Jul 1990,133028.106369819,24591.8936301805,-0.467608337929543,159326.322458866,252372.656410005,65457.1470372928,197655.264404881,121689.085191721
"384","BRCA",1990,"08","Bryce Canyon NP",176378,2.30198815565075e-09,0.413808934087093,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 1990,133457.322621381,42920.6773786194,-0.467608337929543,160354.376544896,253371.376601499,67404.6847509729,198319.127499127,122190.881414383
"385","BRCA",1991,"06","Bryce Canyon NP",140259,3.91138899047405e-09,1.34272090491256,"Summer","BRCASummer","BRCA06","High","Intermountain","UT",Jun 1991,137749.485136996,2509.51486300363,-0.467608337929543,164652.35212396,257676.332685299,71579.3534161713,202070.736848718,126022.696107478
"386","BRCA",1991,"07","Bryce Canyon NP",169643,2.5884598908732e-09,0.579154333687618,"Summer","BRCASummer","BRCA07","High","Intermountain","UT",Jul 1991,138178.701388557,31464.2986114425,-0.467608337929543,164599.379657095,258599.691264566,71408.524575297,202794.945848212,126649.578033696
"387","BRCA",1991,"08","Bryce Canyon NP",188759,1.70842173741192e-09,0.0712150075451209,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 1991,138607.917640119,50151.0823598814,-0.467608337929543,165250.271684113,258206.417480462,72217.2518237362,203764.057327972,126911.414846361
"388","BRCA",1992,"06","Bryce Canyon NP",156278,2.11813522277282e-09,0.307692927107123,"Summer","BRCASummer","BRCA06","High","Intermountain","UT",Jun 1992,142900.080155734,13377.9198442656,-0.467608337929543,169404.733582402,262367.213335002,76324.5455236435,207161.719209385,131584.822550219
"389","BRCA",1992,"07","Bryce Canyon NP",184940,1.96226834781044e-09,0.21772987820414,"Summer","BRCASummer","BRCA07","High","Intermountain","UT",Jul 1992,143329.296407296,41610.7035927045,-0.467608337929543,169635.977691421,263025.118607233,76303.4311984961,207374.975183515,132623.845693694
"390","BRCA",1992,"08","Bryce Canyon NP",187498,1.60196522713818e-09,0.00977057143828962,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 1992,143758.512658857,43739.4873411434,-0.467608337929543,170382.468807772,263774.923219034,76059.4887078857,208642.65166423,131423.883036738
"391","BRCA",1993,"06","Bryce Canyon NP",164470,2.17760676157752e-09,0.34201863585771,"Summer","BRCASummer","BRCA06","High","Intermountain","UT",Jun 1993,148050.675174472,16419.3248255276,-0.467608337929543,174573.892109746,268597.419551561,81254.2160828902,212892.295920812,136566.173209468
"392","BRCA",1993,"07","Bryce Canyon NP",216739,3.05069836059602e-09,0.845948558352422,"Summer","BRCASummer","BRCA07","High","Intermountain","UT",Jul 1993,148479.891426034,68259.1085739665,-0.467608337929543,175648.145856416,267704.335704528,82122.0378247695,212455.188013142,136738.515028998
"393","BRCA",1993,"08","Bryce Canyon NP",208988,2.06212469322509e-09,0.275364839371992,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 1993,148909.107677595,60078.8923224054,-0.467608337929543,175203.248865105,269211.17288345,81593.7314985089,213983.144926836,137133.054304132
"394","BRCA",1994,"06","Bryce Canyon NP",152793,2.78631695493914e-09,0.693353227677511,"Summer","BRCASummer","BRCA06","High","Intermountain","UT",Jun 1994,153201.27019321,-408.270193210454,-0.467608337929543,180016.40672108,272404.293310312,86530.469717073,217658.074703131,141603.905309891
"395","BRCA",1994,"07","Bryce Canyon NP",261192,2.35190489306092e-09,0.44261981446044,"Summer","BRCASummer","BRCA07","High","Intermountain","UT",Jul 1994,153630.486444772,107561.513555228,-0.467608337929543,180926.197564974,273748.828097989,86330.3128430713,218868.687900323,142590.979252102
"396","BRCA",1994,"08","Bryce Canyon NP",177876,2.08611106167211e-09,0.289209261659442,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 1994,154059.702696333,23816.2973036673,-0.467608337929543,181015.021141187,273475.800575193,87617.379386162,219431.258960991,142050.233603513
"397","BRCA",1995,"06","Bryce Canyon NP",147279,3.01766678312276e-09,0.826883433576636,"Summer","BRCASummer","BRCA06","High","Intermountain","UT",Jun 1995,158351.865211948,-11072.8652119485,-0.467608337929543,185317.13194749,277664.891292748,91659.7716452954,222242.099164328,147296.326759161
"398","BRCA",1995,"07","Bryce Canyon NP",176577,2.28013941061533e-09,0.401198302619922,"Summer","BRCASummer","BRCA07","High","Intermountain","UT",Jul 1995,158781.08146351,17795.9185364904,-0.467608337929543,185674.259984133,277806.926682982,91720.647428119,223430.06173111,147006.76763378
"399","BRCA",1995,"08","Bryce Canyon NP",180897,2.49381182371167e-09,0.524525480079815,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 1995,159210.297715071,21686.7022849293,-0.467608337929543,185796.478025407,278839.087589035,91700.4732428197,224080.039514801,147446.401386672
"400","BRCA",1996,"06","Bryce Canyon NP",173431,3.50493034595445e-09,1.10812161033645,"Summer","BRCASummer","BRCA06","High","Intermountain","UT",Jun 1996,163502.460230687,9928.53976931347,-0.467608337929543,189819.356668311,283226.830884741,95900.8958858043,227837.343376943,152268.454802882
"401","BRCA",1996,"07","Bryce Canyon NP",161919,3.36976135884015e-09,1.03010494258157,"Summer","BRCASummer","BRCA07","High","Intermountain","UT",Jul 1996,163931.676482248,-2012.67648224763,-0.467608337929543,191142.3263516,283639.256318813,97097.3363182301,229633.329184519,152025.55090165
"402","BRCA",1996,"08","Bryce Canyon NP",231120,2.36647967888359e-09,0.451032071202174,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 1996,164360.892733809,66759.1072661913,-0.467608337929543,191011.68701468,284437.382188508,98202.0149302303,229383.787807126,152921.482784245
"403","BRCA",1997,"06","Bryce Canyon NP",150390,4.04743438764399e-09,1.42124341793259,"Summer","BRCASummer","BRCA06","High","Intermountain","UT",Jun 1997,168653.055249425,-18263.0552494246,-0.467608337929543,195219.548364097,289458.474001248,101304.937900777,233002.309312627,156818.972567858
"404","BRCA",1997,"07","Bryce Canyon NP",169270,2.69105893124788e-09,0.638372320119015,"Summer","BRCASummer","BRCA07","High","Intermountain","UT",Jul 1997,169082.271500986,187.728499014338,-0.467608337929543,195365.109316784,288855.113295715,101694.12536959,233654.216455617,157283.600462868
"405","BRCA",1997,"08","Bryce Canyon NP",219725,2.88022361516482e-09,0.747554156952816,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 1997,169511.487752547,50213.5122474532,-0.467608337929543,196098.562755694,288699.191308204,102357.567961729,234403.8911296,158011.382130859
"406","BRCA",1998,"06","Bryce Canyon NP",163381,2.27463714530529e-09,0.398022511976247,"Summer","BRCASummer","BRCA06","High","Intermountain","UT",Jun 1998,173803.650268163,-10422.6502681626,-0.467608337929543,200894.393808748,293480.670205539,106453.740359156,238783.572530215,161714.644226264
"407","BRCA",1998,"07","Bryce Canyon NP",192913,2.6374269435081e-09,0.607417076184326,"Summer","BRCASummer","BRCA07","High","Intermountain","UT",Jul 1998,174232.866519724,18680.1334802763,-0.467608337929543,201023.330789638,294080.989074811,107591.505421175,239329.259162096,162621.72185602
"408","BRCA",1998,"08","Bryce Canyon NP",188294,1.84920578849557e-09,0.152472570933464,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 1998,174662.082771285,13631.9172287152,-0.467608337929543,200763.157890961,294147.194071709,108304.028949468,239631.47967791,163282.900919663
"409","BRCA",1999,"06","Bryce Canyon NP",142111,3.84698184419108e-09,1.30554646838039,"Summer","BRCASummer","BRCA06","High","Intermountain","UT",Jun 1999,178954.245286901,-36843.2452869006,-0.467608337929543,205263.11008205,298854.378795106,112985.234329906,243521.254640279,167481.443598922
"410","BRCA",1999,"07","Bryce Canyon NP",170847,2.30336305584444e-09,0.414602497269723,"Summer","BRCASummer","BRCA07","High","Intermountain","UT",Jul 1999,179383.461538462,-8536.46153846174,-0.467608337929543,206589.12557076,299089.959733811,113178.718119364,244135.279713629,167902.485528181
"411","BRCA",1999,"08","Bryce Canyon NP",198985,1.21545840059412e-09,-0.213312957670204,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 1999,179812.677790023,19172.3222099772,-0.467608337929543,206409.992259636,300011.193076944,113298.389324549,244558.687751623,168277.22719896
"412","BRCA",2000,"06","Bryce Canyon NP",152280,4.07845268668439e-09,1.43914652116817,"Summer","BRCASummer","BRCA06","High","Intermountain","UT",Jun 2000,184104.840305639,-31824.8403056386,-0.467608337929543,210311.122394608,304024.49054554,118538.601123529,249190.071587181,172303.818668663
"413","BRCA",2000,"07","Bryce Canyon NP",194101,3.26472515688181e-09,0.969480278260546,"Summer","BRCASummer","BRCA07","High","Intermountain","UT",Jul 2000,184534.0565572,9566.94344280026,-0.467608337929543,210748.218529443,303933.369629361,118649.000862788,249442.409434095,173131.366803635
"414","BRCA",2000,"08","Bryce Canyon NP",192429,3.02447089595148e-09,0.830810622950897,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 2000,184963.272808761,7465.72719123913,-0.467608337929543,211110.159734247,305881.899224905,117992.386466627,249803.985823599,173350.608528083
"415","BRCA",2001,"06","Bryce Canyon NP",163102,3.37325856136772e-09,1.03212345358391,"Summer","BRCASummer","BRCA06","High","Intermountain","UT",Jun 2001,189255.435324377,-26153.4353243767,-0.467608337929543,215259.554199979,310358.933017124,122207.859790655,254343.421871117,177577.207551182
"416","BRCA",2001,"07","Bryce Canyon NP",182108,3.15617643131816e-09,0.906828259936601,"Summer","BRCASummer","BRCA07","High","Intermountain","UT",Jul 2001,189684.651575938,-7576.65157593778,-0.467608337929543,215846.051148031,309335.563025436,122001.054213579,254604.965299088,177211.667400663
"417","BRCA",2001,"08","Bryce Canyon NP",179810,2.18832907350475e-09,0.348207326511162,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 2001,190113.867827499,-10303.8678274989,-0.467608337929543,216263.168750692,309826.882059437,123952.626053685,254872.42034252,177913.171698794
"418","BRCA",2002,"06","Bryce Canyon NP",129210,3.51203688353507e-09,1.11222335285262,"Summer","BRCASummer","BRCA06","High","Intermountain","UT",Jun 2002,194406.030343115,-65196.0303431147,-0.467608337929543,220954.205593543,314719.630918584,128803.123365733,258375.011294074,182947.497867945
"419","BRCA",2002,"07","Bryce Canyon NP",135104,3.28050187015094e-09,0.978586261989941,"Summer","BRCASummer","BRCA07","High","Intermountain","UT",Jul 2002,194835.246594676,-59731.2465946758,-0.467608337929543,221308.3797412,314596.93165769,127904.926275647,258964.799004178,183842.40498358
"420","BRCA",2002,"08","Bryce Canyon NP",124549,3.34062155715742e-09,1.01328606811296,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 2002,195264.462846237,-70715.4628462369,-0.467608337929543,221836.165953703,314847.084428061,128576.382453211,260180.516661044,184129.126946955
"421","BRCA",2003,"06","Bryce Canyon NP",133567,4.04794597841374e-09,1.42153869725636,"Summer","BRCASummer","BRCA06","High","Intermountain","UT",Jun 2003,199556.625361853,-65989.6253618527,-0.467608337929543,226115.323934942,318718.512432945,132675.588342125,264460.568454158,187830.63862277
"422","BRCA",2003,"07","Bryce Canyon NP",129448,3.22117932327615e-09,0.944346548216028,"Summer","BRCASummer","BRCA07","High","Intermountain","UT",Jul 2003,199985.841613414,-70537.8416134138,-0.467608337929543,226729.883148883,319874.084659285,133139.845297527,264654.61901884,188885.386688679
"423","BRCA",2003,"08","Bryce Canyon NP",148407,2.32517272102939e-09,0.427190572677438,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 2003,200415.057864975,-52008.057864975,-0.467608337929543,226880.125133602,320324.875420755,132794.125843677,264347.969265144,188562.614725732
"424","BRCA",2004,"06","Bryce Canyon NP",141240,4.00231803254769e-09,1.39520321624873,"Summer","BRCASummer","BRCA06","High","Intermountain","UT",Jun 2004,204707.220380591,-63467.2203805908,-0.467608337929543,230960.92441798,324722.823662151,138534.257149054,269831.647921852,193109.215089709
"425","BRCA",2004,"07","Bryce Canyon NP",156430,3.51746098914418e-09,1.11535403137739,"Summer","BRCASummer","BRCA07","High","Intermountain","UT",Jul 2004,205136.436632152,-48706.4366321519,-0.467608337929543,231345.126494752,324658.5124033,138137.872400227,270045.952589226,193004.158349161
"426","BRCA",2004,"08","Bryce Canyon NP",157487,2.40960229547227e-09,0.475921529375557,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 2004,205565.652883713,-48078.652883713,-0.467608337929543,231986.465687652,325605.681237415,139064.072157117,270020.373027513,193759.272412204
"427","BRCA",2005,"06","Bryce Canyon NP",154760,3.74969122418634e-09,1.24939238941139,"Summer","BRCASummer","BRCA06","High","Intermountain","UT",Jun 2005,209857.815399329,-55097.8153993288,-0.467608337929543,236982.513307559,329346.86976529,143347.854257558,274762.679072277,198741.165481731
"428","BRCA",2005,"07","Bryce Canyon NP",174099,3.63423513505268e-09,1.18275358757883,"Summer","BRCASummer","BRCA07","High","Intermountain","UT",Jul 2005,210287.03165089,-36188.0316508899,-0.467608337929543,236411.150841398,330608.224665222,143416.254478362,275115.526083621,197903.453851425
"429","BRCA",2005,"08","Bryce Canyon NP",165818,1.82536219472951e-09,0.138710555158677,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 2005,210716.247902451,-44898.247902451,-0.467608337929543,236553.520471238,330467.457573191,145027.153511306,275022.185709289,198881.212089819
"430","BRCA",2006,"06","Bryce Canyon NP",125785,3.27164406677127e-09,0.973473726059452,"Summer","BRCASummer","BRCA06","High","Intermountain","UT",Jun 2006,215008.410418067,-89223.4104180668,-0.467608337929543,241542.570470592,334923.160322242,149151.501138567,279688.156987279,203775.334542997
"431","BRCA",2006,"07","Bryce Canyon NP",138960,2.74308731285089e-09,0.668401996659488,"Summer","BRCASummer","BRCA07","High","Intermountain","UT",Jul 2006,215437.626669628,-76477.6266696279,-0.467608337929543,242434.301119091,335729.199976201,148886.270064819,280374.148983702,203348.350850421
"432","BRCA",2006,"08","Bryce Canyon NP",135491,2.27843410804951e-09,0.400214038207356,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 2006,215866.842921189,-80375.842921189,-0.467608337929543,242821.277019434,335849.484717837,150226.343629516,280852.380979318,203787.579343906
"433","BRCA",2007,"06","Bryce Canyon NP",152132,3.36740524353729e-09,1.02874504288343,"Summer","BRCASummer","BRCA06","High","Intermountain","UT",Jun 2007,220159.005436805,-68027.0054368048,-0.467608337929543,247054.004299154,339459.866037316,152771.749814626,284725.132070998,208594.490220726
"434","BRCA",2007,"07","Bryce Canyon NP",154166,3.2671998440037e-09,0.970908615093628,"Summer","BRCASummer","BRCA07","High","Intermountain","UT",Jul 2007,220588.221688366,-66422.2216883659,-0.467608337929543,247124.015842295,340815.853216351,154116.661699377,285316.770557972,209223.936803753
"435","BRCA",2007,"08","Bryce Canyon NP",160379,2.4641204632303e-09,0.507388257590262,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 2007,221017.437939927,-60638.4379399271,-0.467608337929543,247402.452018042,341345.994639757,154452.79325797,286602.682140376,208412.150641212
"436","BRCA",2008,"06","Bryce Canyon NP",172120,2.98873659154708e-09,0.810185541608739,"Summer","BRCASummer","BRCA06","High","Intermountain","UT",Jun 2008,225309.600455543,-53189.6004555429,-0.467608337929543,252076.484359665,345081.81167747,158289.09068266,290321.510869136,213479.589706021
"437","BRCA",2008,"07","Bryce Canyon NP",183100,3.51891316086039e-09,1.11619219404121,"Summer","BRCASummer","BRCA07","High","Intermountain","UT",Jul 2008,225738.816707104,-42638.816707104,-0.467608337929543,252565.498956488,345237.150968634,159136.705743748,290595.106777993,214084.368027626
"438","BRCA",2008,"08","Bryce Canyon NP",173837,2.09289385821876e-09,0.293124147728547,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 2008,226168.032958665,-52331.0329586651,-0.467608337929543,252870.465202835,346190.906620743,159900.33690459,291313.311401123,215060.919529676
"439","BRCA",2009,"06","Bryce Canyon NP",174582,2.97315438935186e-09,0.8011918255389,"Summer","BRCASummer","BRCA06","High","Intermountain","UT",Jun 2009,230460.195474281,-55878.1954742809,-0.467608337929543,256985.345269817,349955.395942423,164411.398214308,295480.183381427,219417.555324674
"440","BRCA",2009,"07","Bryce Canyon NP",199518,1.57437152203954e-09,-0.00615592892814553,"Summer","BRCASummer","BRCA07","High","Intermountain","UT",Jul 2009,230889.411725842,-31371.411725842,-0.467608337929543,258234.485788057,351575.345311587,164499.663681669,294859.833204107,219222.06797107
"441","BRCA",2009,"08","Bryce Canyon NP",194750,1.7867780588432e-09,0.116440611628615,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 2009,231318.627977403,-36568.6279774031,-0.467608337929543,257639.041534245,350873.43911108,164647.560519767,296019.634187724,219893.09119199
"442","BRCA",2010,"06","Bryce Canyon NP",190632,2.89868595793052e-09,0.758210228972577,"Summer","BRCASummer","BRCA06","High","Intermountain","UT",Jun 2010,235610.790493019,-44978.7904930189,-0.467608337929543,261968.621082834,356516.4890775,169125.759938954,300780.502512615,223925.306206914
"443","BRCA",2010,"07","Bryce Canyon NP",235722,2.76911182872652e-09,0.683422794343158,"Summer","BRCASummer","BRCA07","High","Intermountain","UT",Jul 2010,236040.00674458,-318.006744580052,-0.467608337929543,262425.687483813,356206.239312259,169772.354353583,300729.815491974,224276.367134187
"444","BRCA",2010,"08","Bryce Canyon NP",211111,2.26447616213932e-09,0.392157808358604,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 2010,236469.222996141,-25358.2229961412,-0.467608337929543,263038.878302681,356307.053510762,169308.290095657,301101.21992506,224850.809569167
"445","BRCA",2011,"06","Bryce Canyon NP",202943,3.09591108305085e-09,0.872044381228338,"Summer","BRCASummer","BRCA06","High","Intermountain","UT",Jun 2011,240761.385511757,-37818.385511757,-0.467608337929543,267122.969032701,360345.419309173,174264.93218502,305194.08474191,229174.143422748
"446","BRCA",2011,"07","Bryce Canyon NP",219564,2.40278619223488e-09,0.471987419392142,"Summer","BRCASummer","BRCA07","High","Intermountain","UT",Jul 2011,241190.601763318,-21626.6017633181,-0.467608337929543,267501.420139338,361050.687862346,175711.72421507,305853.273736418,229966.599653266
"447","BRCA",2011,"08","Bryce Canyon NP",223659,2.0442085801875e-09,0.265024039546878,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 2011,241619.818014879,-17960.8180148792,-0.467608337929543,268150.713658626,361570.935404218,174686.336800643,305702.30067744,230109.183479528
"448","BRCA",2012,"06","Bryce Canyon NP",198749,3.59688701045968e-09,1.16119704350874,"Summer","BRCASummer","BRCA06","High","Intermountain","UT",Jun 2012,245911.980530495,-47162.980530495,-0.467608337929543,273102.962514312,365883.578302166,178382.680152544,310738.615569499,234059.94720549
"449","BRCA",2012,"07","Bryce Canyon NP",220851,2.31908026115946e-09,0.423674134272227,"Summer","BRCASummer","BRCA07","High","Intermountain","UT",Jul 2012,246341.196782056,-25490.1967820561,-0.467608337929543,273162.591172393,366505.901041492,179313.910081972,312218.229839995,234939.702890565
"450","BRCA",2012,"08","Bryce Canyon NP",211071,1.33854793915589e-09,-0.142268290997117,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 2012,246770.413033617,-35699.4130336172,-0.467608337929543,274028.437430564,366790.925067737,180407.052146871,311036.254143535,235155.069769688
"451","BRCA",2013,"06","Bryce Canyon NP",210292,3.0774016668289e-09,0.861361139409685,"Summer","BRCASummer","BRCA06","High","Intermountain","UT",Jun 2013,251062.575549233,-40770.575549233,-0.467608337929543,277313.937265035,370759.677588242,184166.25479131,315776.968464982,239176.533075203
"452","BRCA",2013,"07","Bryce Canyon NP",226736,2.29147434360755e-09,0.407740585137212,"Summer","BRCASummer","BRCA07","High","Intermountain","UT",Jul 2013,251491.791800794,-24755.7918007941,-0.467608337929543,278177.107583489,371520.406033108,185347.273231849,315811.785318648,240346.694991473
"453","BRCA",2013,"08","Bryce Canyon NP",206853,1.91519311520949e-09,0.190559054040117,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 2013,251921.008052355,-45068.0080523553,-0.467608337929543,278319.624970751,371507.879596932,184948.302790409,316387.079711998,240048.036256557
"454","BRCA",2014,"06","Bryce Canyon NP",211989,3.42573280853742e-09,1.06241047425725,"Summer","BRCASummer","BRCA06","High","Intermountain","UT",Jun 2014,256213.170567971,-44224.1705679711,-0.467608337929543,283107.939854472,377250.957974673,189521.548666248,320941.573163742,243744.919680875
"455","BRCA",2014,"07","Bryce Canyon NP",219744,1.95522220636235e-09,0.213662995052573,"Summer","BRCASummer","BRCA07","High","Intermountain","UT",Jul 2014,256642.386819532,-36898.3868195321,-0.467608337929543,283077.183501145,377661.633330221,190451.732796834,321591.183166942,245258.010933251
"456","BRCA",2014,"08","Bryce Canyon NP",230442,1.25516930182812e-09,-0.190392669119105,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 2014,257071.603071093,-26629.6030710933,-0.467608337929543,283352.233014195,377827.173999552,190015.268165501,321839.647588174,245321.731545462
"457","BRCA",2015,"06","Bryce Canyon NP",305465,3.13145709363027e-09,0.89256078337494,"Summer","BRCASummer","BRCA06","High","Intermountain","UT",Jun 2015,261363.765586709,44101.2344132909,-0.467608337929543,288044.726753451,382330.971426312,195286.340937512,326281.807314469,249620.02197476
"458","BRCA",2015,"07","Bryce Canyon NP",265809,3.4474312293753e-09,1.07493434179118,"Summer","BRCASummer","BRCA07","High","Intermountain","UT",Jul 2015,261792.98183827,4016.01816172982,-0.467608337929543,288789.179140223,380368.202610046,194961.249211557,326147.891395114,250568.146429663
"459","BRCA",2015,"08","Bryce Canyon NP",248654,2.19189533190445e-09,0.35026569509583,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 2015,262222.198089831,-13568.1980898313,-0.467608337929543,289032.43907668,382748.50323293,196355.671924318,327033.485407737,249755.620456388
"460","BRCA",2016,"06","Bryce Canyon NP",380354,2.91998647483638e-09,0.77050443481024,"Summer","BRCASummer","BRCA06","High","Intermountain","UT",Jun 2016,266514.360605447,113839.639394553,-0.467608337929543,292975.364522176,386372.597565491,200217.357152606,331383.175754058,254340.962052309
"461","BRCA",2016,"07","Bryce Canyon NP",384390,2.42642417269678e-09,0.485630759535935,"Summer","BRCASummer","BRCA07","High","Intermountain","UT",Jul 2016,266943.576857008,117446.423142992,-0.467608337929543,293334.676407029,386444.553890381,198719.314188613,332449.906476681,255261.305318091
"462","BRCA",2016,"08","Bryce Canyon NP",365738,1.70672065369359e-09,0.0702331781616991,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 2016,267372.793108569,98365.2068914307,-0.467608337929543,294082.611699056,387634.736856434,200860.794707393,332414.565205495,255835.158775348
"463","BRCA",2017,"06","Bryce Canyon NP",376786,3.62815066878852e-09,1.17924176291305,"Summer","BRCASummer","BRCA06","High","Intermountain","UT",Jun 2017,271664.955624185,105121.044375815,-0.467608337929543,298421.613247338,392347.428884996,204937.741776292,337204.798366723,259804.474896599
"464","BRCA",2017,"07","Bryce Canyon NP",416608,1.75546011060845e-09,0.0983645572439748,"Summer","BRCASummer","BRCA07","High","Intermountain","UT",Jul 2017,272094.171875746,144513.828124254,-0.467608337929543,298179.058030343,391123.302853397,205002.179629148,336863.053651858,260368.490536584
"465","BRCA",2017,"08","Bryce Canyon NP",403964,1.36864009014914e-09,-0.12489974073873,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 2017,272523.388127307,131440.611872693,-0.467608337929543,299655.875841972,392666.984808305,205676.772870464,336647.037271999,260525.807870365
"466","BRCA",2018,"06","Bryce Canyon NP",409467,3.96955579518021e-09,1.37629354885999,"Summer","BRCASummer","BRCA06","High","Intermountain","UT",Jun 2018,276815.550642923,132651.449357077,-0.467608337929543,303515.506463866,396835.595159327,210318.121835397,341345.540760131,265697.592755099
"467","BRCA",2018,"07","Bryce Canyon NP",430020,2.3814572536196e-09,0.45967680914761,"Summer","BRCASummer","BRCA07","High","Intermountain","UT",Jul 2018,277244.766894484,152775.233105516,-0.467608337929543,303918.937271332,397422.153693704,209947.579470933,342031.159121419,265343.352678859
"468","BRCA",2018,"08","Bryce Canyon NP",393821,2.55283105765614e-09,0.558590128074101,"Summer","BRCASummer","BRCA08","High","Intermountain","UT",Aug 2018,277673.983146045,116147.016853955,-0.467608337929543,304270.932567169,396650.841473102,211890.157501339,342012.909719656,266002.853591798
"469","CANY",1980,"03","Canyonlands NP",3023,1.13398446188739e-09,-0.260337984212639,"Spring","CANYSpring","CANY03","High","Intermountain","UT",Mar 1980,13609.5974807491,-10586.5974807491,-0.46855319331778,11551.4313884753,105056.739878725,-80620.6331882128,49833.8590601075,-26731.6632786004
"470","CANY",1980,"04","Canyonlands NP",5897,2.37563924088136e-09,0.456318775796298,"Spring","CANYSpring","CANY04","High","Intermountain","UT",Apr 1980,13738.4499457555,-7841.44994575551,-0.46855319331778,12170.8843865424,104143.823798607,-80803.3918591277,49851.4000063559,-26106.6549939657
"471","CANY",1980,"05","Canyonlands NP",8421,2.56612642246523e-09,0.566263930187552,"Spring","CANYSpring","CANY05","High","Intermountain","UT",May 1980,13867.3024107557,-5446.30241075574,-0.46855319331778,12446.4149552637,104240.152046615,-80114.9535984477,49926.9359484441,-25114.8063207083
"472","CANY",1981,"03","Canyonlands NP",4714,1.74589998014341e-09,0.0928466530404494,"Spring","CANYSpring","CANY03","High","Intermountain","UT",Mar 1981,15155.8270607585,-10441.8270607585,-0.46855319331778,13593.8058915832,106100.614364584,-78639.9677948191,51943.7322229633,-24252.8770292772
"473","CANY",1981,"04","Canyonlands NP",13514,2.00876382194792e-09,0.244566078099769,"Spring","CANYSpring","CANY04","High","Intermountain","UT",Apr 1981,15284.6795257586,-1770.67952575858,-0.46855319331778,13436.3038589768,106456.112954397,-79105.1037196734,51646.8030559698,-24462.7533715726
"474","CANY",1981,"05","Canyonlands NP",15415,2.56409449228556e-09,0.565091143255336,"Spring","CANYSpring","CANY05","High","Intermountain","UT",May 1981,15413.5319907587,1.46800924128729,-0.46855319331778,13627.1509610626,106035.510762724,-80060.4005830586,51790.5914060423,-24692.3194047413
"475","CANY",1982,"03","Canyonlands NP",4859,1.67056612987437e-09,0.0493655551006888,"Spring","CANYSpring","CANY03","High","Intermountain","UT",Mar 1982,16702.0566407614,-11843.0566407614,-0.46855319331778,15137.4408460621,107414.422433156,-78492.745403348,53464.912027026,-23361.4447394762
"476","CANY",1982,"04","Canyonlands NP",13769,2.60558041809134e-09,0.589035938279627,"Spring","CANYSpring","CANY04","High","Intermountain","UT",Apr 1982,16830.9091057615,-3061.90910576155,-0.46855319331778,15067.3594698108,107468.817241161,-76789.8046979201,52950.7942657855,-22895.5464329237
