"","X1","UnitCode","Year","Month","ParkName","RecreationVisits","Smoke","stdsmoke","Season","CatColS","CatColM"
"1441",14401,"INDU",2017,"02","Indiana Dunes NP",85561,1.24900034759179e-09,-0.096976629223756,"Winter","INDUWinter","INDU02"
"1442",14411,"INDU",2017,"12","Indiana Dunes NP",64399,8.74083638802148e-10,-0.205173608907633,"Winter","INDUWinter","INDU12"
"1443",14421,"INDU",2018,"10","Indiana Dunes NP",132862,1.00746877507163e-09,-0.166680075435435,"Fall","INDUFall","INDU10"
"1444",14431,"ISRO",1980,"08","Isle Royale NP",5934,4.05574518413943e-10,-0.340380364413415,"Summer","ISROSummer","ISRO08"
"1445",14441,"ISRO",1981,"06","Isle Royale NP",2506,5.72554614830523e-10,-0.292191682298067,"Summer","ISROSummer","ISRO06"
"1446",14451,"ISRO",1982,"04","Isle Royale NP",0,9.99611171614845e-10,-0.168947696327346,"Spring","ISROSpring","ISRO04"
"1447",14461,"ISRO",1983,"02","Isle Royale NP",0,2.32969643576553e-10,-0.390192297832999,"Winter","ISROWinter","ISRO02"
"1448",14471,"ISRO",1983,"12","Isle Royale NP",0,3.45340367413627e-10,-0.357763300567678,"Winter","ISROWinter","ISRO12"
"1449",14481,"ISRO",1984,"10","Isle Royale NP",47,5.16580000997635e-10,-0.308345361271836,"Fall","ISROFall","ISRO10"
"1450",14491,"ISRO",1985,"08","Isle Royale NP",6050,4.23199808530228e-10,-0.335293892906742,"Summer","ISROSummer","ISRO08"
"1451",14501,"ISRO",1986,"06","Isle Royale NP",3892,8.08286326758889e-10,-0.224162014245397,"Summer","ISROSummer","ISRO06"
"1452",14511,"ISRO",1987,"04","Isle Royale NP",266,1.07912678792843e-09,-0.146000334096928,"Spring","ISROSpring","ISRO04"
"1453",14521,"ISRO",1988,"02","Isle Royale NP",35,6.47161824129938e-10,-0.270660834193432,"Winter","ISROWinter","ISRO02"
"1454",14531,"ISRO",1988,"12","Isle Royale NP",64,8.11687828061736e-10,-0.223180377101118,"Winter","ISROWinter","ISRO12"
"1455",14541,"ISRO",1989,"10","Isle Royale NP",198,6.30324237249624e-10,-0.275519982913414,"Fall","ISROFall","ISRO10"
"1456",14551,"ISRO",1990,"08","Isle Royale NP",8509,2.52963205937817e-10,-0.384422368112893,"Summer","ISROSummer","ISRO08"
"1457",14561,"ISRO",1991,"06","Isle Royale NP",3386,1.43028366927922e-09,-0.0446601882282021,"Summer","ISROSummer","ISRO06"
"1458",14571,"ISRO",1992,"04","Isle Royale NP",243,6.80682232800933e-10,-0.260987200314378,"Spring","ISROSpring","ISRO04"
"1459",14581,"ISRO",1993,"02","Isle Royale NP",58,2.73885886192815e-10,-0.378384304838011,"Winter","ISROWinter","ISRO02"
"1460",14591,"ISRO",1993,"12","Isle Royale NP",26,3.90443927189565e-10,-0.344746892319291,"Winter","ISROWinter","ISRO12"
"1461",14601,"ISRO",1994,"10","Isle Royale NP",253,4.60147281389212e-10,-0.324631244706294,"Fall","ISROFall","ISRO10"
"1462",14611,"ISRO",1995,"08","Isle Royale NP",8068,5.24750853880818e-10,-0.305987339922892,"Summer","ISROSummer","ISRO08"
"1463",14621,"ISRO",1996,"06","Isle Royale NP",3639,1.0460016186542e-09,-0.155559906084422,"Summer","ISROSummer","ISRO06"
"1464",14631,"ISRO",1997,"04","Isle Royale NP",102,1.11233688926404e-09,-0.136416251618693,"Spring","ISROSpring","ISRO04"
"1465",14641,"ISRO",1998,"02","Isle Royale NP",52,2.38255193352188e-10,-0.388666944312377,"Winter","ISROWinter","ISRO02"
"1466",14651,"ISRO",1998,"12","Isle Royale NP",318,4.05221883825746e-10,-0.340482131009783,"Winter","ISROWinter","ISRO12"
"1467",14661,"ISRO",1999,"10","Isle Royale NP",318,3.65721786188544e-10,-0.351881439606513,"Fall","ISROFall","ISRO10"
"1468",14671,"ISRO",2000,"08","Isle Royale NP",7260,6.97008117889197e-10,-0.256275723296139,"Summer","ISROSummer","ISRO08"
"1469",14681,"ISRO",2001,"06","Isle Royale NP",2763,1.47597256638932e-09,-0.0314748578427967,"Summer","ISROSummer","ISRO06"
"1470",14691,"ISRO",2002,"04","Isle Royale NP",80,1.62879287834983e-09,0.0126274608878212,"Spring","ISROSpring","ISRO04"
"1471",14701,"ISRO",2003,"02","Isle Royale NP",54,4.92771878857212e-10,-0.31521613242486,"Winter","ISROWinter","ISRO02"
"1472",14711,"ISRO",2003,"12","Isle Royale NP",235,8.55903736773911e-10,-0.210420135520849,"Winter","ISROWinter","ISRO12"
"1473",14721,"ISRO",2004,"10","Isle Royale NP",226,5.00547159276721e-10,-0.312972269087049,"Fall","ISROFall","ISRO10"
"1474",14731,"ISRO",2005,"08","Isle Royale NP",6120,5.67377089755183e-10,-0.293685861037654,"Summer","ISROSummer","ISRO08"
"1475",14741,"ISRO",2006,"06","Isle Royale NP",2809,9.74137215337123e-10,-0.176299209517426,"Summer","ISROSummer","ISRO06"
"1476",14751,"ISRO",2007,"04","Isle Royale NP",70,1.39660283338117e-09,-0.0543801197008801,"Spring","ISROSpring","ISRO04"
"1477",14761,"ISRO",2008,"02","Isle Royale NP",32,9.22941001402222e-10,-0.19107389303817,"Winter","ISROWinter","ISRO02"
"1478",14771,"ISRO",2008,"12","Isle Royale NP",27,1.02210329089303e-09,-0.162456709621404,"Winter","ISROWinter","ISRO12"
"1479",14781,"ISRO",2009,"10","Isle Royale NP",145,3.54698964644129e-10,-0.35506250881666,"Fall","ISROFall","ISRO10"
"1480",14791,"ISRO",2010,"08","Isle Royale NP",5463,4.80725292906214e-10,-0.318692649168027,"Summer","ISROSummer","ISRO08"
"1481",14801,"ISRO",2011,"06","Isle Royale NP",2501,7.267484947171e-10,-0.247692966454419,"Summer","ISROSummer","ISRO06"
"1482",14811,"ISRO",2012,"04","Isle Royale NP",61,1.47085965629401e-09,-0.0329503893855057,"Spring","ISROSpring","ISRO04"
"1483",14821,"ISRO",2013,"02","Isle Royale NP",29,6.77444877972277e-10,-0.261921466529817,"Winter","ISROWinter","ISRO02"
"1484",14831,"ISRO",2013,"12","Isle Royale NP",21,6.91344259617921e-10,-0.257910252630102,"Winter","ISROWinter","ISRO12"
"1485",14841,"ISRO",2014,"10","Isle Royale NP",122,3.96227578525199e-10,-0.343077791979431,"Fall","ISROFall","ISRO10"
"1486",14851,"ISRO",2015,"08","Isle Royale NP",7081,5.54862433777004e-10,-0.297297457818691,"Summer","ISROSummer","ISRO08"
"1487",14861,"ISRO",2016,"06","Isle Royale NP",4040,8.04388056163674e-10,-0.225287013730628,"Summer","ISROSummer","ISRO06"
"1488",14871,"ISRO",2017,"04","Isle Royale NP",128,1.24287202751816e-09,-0.0987451973002321,"Spring","ISROSpring","ISRO04"
"1489",14881,"ISRO",2018,"02","Isle Royale NP",67,8.42886205276727e-10,-0.214176856834983,"Winter","ISROWinter","ISRO02"
"1490",14891,"ISRO",2018,"12","Isle Royale NP",51,7.36369409892745e-10,-0.244916472530848,"Winter","ISROWinter","ISRO12"
"1491",14901,"JEFF",1980,"10","Gateway Arch NP",113203,4.95560370517012e-10,-0.314411403352,"Fall","JEFFFall","JEFF10"
"1492",14911,"JEFF",1981,"08","Gateway Arch NP",363913,4.39603908830577e-10,-0.33055984380912,"Summer","JEFFSummer","JEFF08"
"1493",14921,"JEFF",1982,"06","Gateway Arch NP",324863,9.04221919562076e-10,-0.19647602121778,"Summer","JEFFSummer","JEFF06"
"1494",14931,"JEFF",1983,"04","Gateway Arch NP",127437,1.06028252844226e-09,-0.151438587215508,"Spring","JEFFSpring","JEFF04"
"1495",14941,"JEFF",1984,"02","Gateway Arch NP",46033,4.62524074595905e-10,-0.323945327433821,"Winter","JEFFWinter","JEFF02"
"1496",14951,"JEFF",1984,"12","Gateway Arch NP",32326,5.66340696561696e-10,-0.293984953104429,"Winter","JEFFWinter","JEFF12"
"1497",14961,"JEFF",1985,"10","Gateway Arch NP",138178,5.58225854430106e-10,-0.296326810345425,"Fall","JEFFFall","JEFF10"
"1498",14971,"JEFF",1986,"08","Gateway Arch NP",460165,7.17602033351028e-10,-0.250332538048331,"Summer","JEFFSummer","JEFF08"
"1499",14981,"JEFF",1987,"06","Gateway Arch NP",349130,1.04487662966335e-09,-0.155884565957226,"Summer","JEFFSummer","JEFF06"
"1500",14991,"JEFF",1988,"04","Gateway Arch NP",153873,1.22647547673438e-09,-0.103477067687566,"Spring","JEFFSpring","JEFF04"
"1501",15001,"JEFF",1989,"02","Gateway Arch NP",51102,5.9811178232394e-10,-0.284816155235031,"Winter","JEFFWinter","JEFF02"
"1502",15011,"JEFF",1989,"12","Gateway Arch NP",56329,6.67027932887976e-10,-0.264927686229368,"Winter","JEFFWinter","JEFF12"
"1503",15021,"JEFF",1990,"10","Gateway Arch NP",125511,7.32158944583006e-10,-0.246131568094469,"Fall","JEFFFall","JEFF10"
"1504",15031,"JEFF",1991,"08","Gateway Arch NP",487351,3.92191668030506e-10,-0.3442425128776,"Summer","JEFFSummer","JEFF08"
"1505",15041,"JEFF",1992,"06","Gateway Arch NP",376992,4.59462634605501e-10,-0.324828826495558,"Summer","JEFFSummer","JEFF06"
"1506",15051,"JEFF",1993,"04","Gateway Arch NP",204032,1.07285325068318e-09,-0.147810810306595,"Spring","JEFFSpring","JEFF04"
"1507",15061,"JEFF",1994,"02","Gateway Arch NP",68141,6.41779129839648e-10,-0.272214222589087,"Winter","JEFFWinter","JEFF02"
"1508",15071,"JEFF",1994,"12","Gateway Arch NP",95556,3.72136821358282e-10,-0.35003012859887,"Winter","JEFFWinter","JEFF12"
"1509",15081,"JEFF",1995,"10","Gateway Arch NP",210421,8.50310266642396e-10,-0.21203435158536,"Fall","JEFFFall","JEFF10"
"1510",15091,"JEFF",1996,"08","Gateway Arch NP",478065,8.31646806975783e-10,-0.217420427796523,"Summer","JEFFSummer","JEFF08"
"1511",15101,"JEFF",1997,"06","Gateway Arch NP",389042,1.97361615938974e-09,0.112139796984146,"Summer","JEFFSummer","JEFF06"
"1512",15111,"JEFF",1998,"04","Gateway Arch NP",225023,1.38740285926531e-09,-0.0570351345059535,"Spring","JEFFSpring","JEFF04"
"1513",15121,"JEFF",1999,"02","Gateway Arch NP",111853,5.02767605325971e-10,-0.31233147194345,"Winter","JEFFWinter","JEFF02"
"1514",15131,"JEFF",1999,"12","Gateway Arch NP",103545,5.29926380554713e-10,-0.304493737900735,"Winter","JEFFWinter","JEFF12"
"1515",15141,"JEFF",2000,"10","Gateway Arch NP",202920,1.25997057232041e-09,-0.0938107388959499,"Fall","JEFFFall","JEFF10"
"1516",15151,"JEFF",2001,"08","Gateway Arch NP",408825,1.47871348499251e-09,-0.0306838578487396,"Summer","JEFFSummer","JEFF08"
"1517",15161,"JEFF",2002,"06","Gateway Arch NP",415372,2.12088169249114e-09,0.154639065540479,"Summer","JEFFSummer","JEFF06"
"1518",15171,"JEFF",2003,"04","Gateway Arch NP",156952,2.96039148750538e-09,0.39691267486776,"Spring","JEFFSpring","JEFF04"
"1519",15181,"JEFF",2004,"02","Gateway Arch NP",63842,1.39401734600142e-09,-0.0551262638948875,"Winter","JEFFWinter","JEFF02"
"1520",15191,"JEFF",2004,"12","Gateway Arch NP",97217,1.02401431778532e-09,-0.161905207559765,"Winter","JEFFWinter","JEFF12"
"1521",15201,"JEFF",2005,"10","Gateway Arch NP",166615,7.41196160003454e-10,-0.243523523720022,"Fall","JEFFFall","JEFF10"
"1522",15211,"JEFF",2006,"08","Gateway Arch NP",334203,2.3502899626493e-09,0.22084385546768,"Summer","JEFFSummer","JEFF08"
"1523",15221,"JEFF",2007,"06","Gateway Arch NP",243622,4.95071317274665e-09,0.971298371460589,"Summer","JEFFSummer","JEFF06"
"1524",15231,"JEFF",2008,"04","Gateway Arch NP",131112,3.53994833446336e-09,0.564166624680777,"Spring","JEFFSpring","JEFF04"
"1525",15241,"JEFF",2009,"02","Gateway Arch NP",77608,1.69088509860416e-09,0.0305466160918481,"Winter","JEFFWinter","JEFF02"
"1526",15251,"JEFF",2009,"12","Gateway Arch NP",74780,1.07338193888751e-09,-0.147658236506703,"Winter","JEFFWinter","JEFF12"
"1527",15261,"JEFF",2010,"10","Gateway Arch NP",149590,5.26389321020559e-10,-0.305514495710631,"Fall","JEFFFall","JEFF10"
"1528",15271,"JEFF",2011,"08","Gateway Arch NP",224103,1.16673648520305e-09,-0.120717106078805,"Summer","JEFFSummer","JEFF08"
"1529",15281,"JEFF",2012,"06","Gateway Arch NP",284592,1.2363953194594e-09,-0.10061430644854,"Summer","JEFFSummer","JEFF06"
"1530",15291,"JEFF",2013,"04","Gateway Arch NP",153434,2.39819430980504e-09,0.234668541203112,"Spring","JEFFSpring","JEFF04"
"1531",15301,"JEFF",2014,"02","Gateway Arch NP",46773,1.10968301214598e-09,-0.137182132364721,"Winter","JEFFWinter","JEFF02"
"1532",15311,"JEFF",2014,"12","Gateway Arch NP",59106,6.54119258758357e-10,-0.268652992463537,"Winter","JEFFWinter","JEFF12"
"1533",15321,"JEFF",2015,"10","Gateway Arch NP",115196,9.23527365692678e-10,-0.190904674532474,"Fall","JEFFFall","JEFF10"
"1534",15331,"JEFF",2016,"08","Gateway Arch NP",173446,9.37797839384302e-10,-0.186786367410136,"Summer","JEFFSummer","JEFF08"
"1535",15341,"JEFF",2017,"06","Gateway Arch NP",186788,2.44201414645318e-09,0.247314480592892,"Summer","JEFFSummer","JEFF06"
"1536",15351,"JEFF",2018,"04","Gateway Arch NP",116666,2.61973021054018e-09,0.298601448937395,"Spring","JEFFSpring","JEFF04"
"1537",15361,"JOTR",1980,"02","Joshua Tree NP",46258,6.27096508054592e-09,1.35230904795702,"Winter","JOTRWinter","JOTR02"
"1538",15371,"JOTR",1980,"12","Joshua Tree NP",47984,9.87076820280208e-09,2.3911739908989,"Winter","JOTRWinter","JOTR12"
"1539",15381,"JOTR",1981,"10","Joshua Tree NP",76858,7.31548865928744e-09,1.65374745755278,"Fall","JOTRFall","JOTR10"
"1540",15391,"JOTR",1982,"08","Joshua Tree NP",34566,6.72775346544086e-09,1.48413332370046,"Summer","JOTRSummer","JOTR08"
"1541",15401,"JOTR",1983,"06","Joshua Tree NP",32439,1.14116236460404e-08,2.83584850440901,"Summer","JOTRSummer","JOTR06"
"1542",15411,"JOTR",1984,"04","Joshua Tree NP",115351,1.14565361641894e-08,2.84880978007316,"Spring","JOTRSpring","JOTR04"
"1543",15421,"JOTR",1985,"02","Joshua Tree NP",68129,8.27139334802496e-09,1.92961139682866,"Winter","JOTRWinter","JOTR02"
"1544",15431,"JOTR",1985,"12","Joshua Tree NP",51233,1.08098019424574e-08,2.66216915347771,"Winter","JOTRWinter","JOTR12"
"1545",15441,"JOTR",1986,"10","Joshua Tree NP",47821,5.18766052337583e-09,1.03967885992945,"Fall","JOTRFall","JOTR10"
"1546",15451,"JOTR",1987,"08","Joshua Tree NP",31199,9.18932308024978e-09,2.19451616703585,"Summer","JOTRSummer","JOTR08"
"1547",15461,"JOTR",1988,"06","Joshua Tree NP",48587,1.12043538891271e-08,2.77603265424264,"Summer","JOTRSummer","JOTR06"
"1548",15471,"JOTR",1989,"04","Joshua Tree NP",120429,1.07252979830719e-08,2.63778220842435,"Spring","JOTRSpring","JOTR04"
"1549",15481,"JOTR",1990,"02","Joshua Tree NP",91593,9.69882307799708e-09,2.34155245433061,"Winter","JOTRWinter","JOTR02"
"1550",15491,"JOTR",1990,"12","Joshua Tree NP",69705,1.10152731380708e-08,2.72146595795776,"Winter","JOTRWinter","JOTR12"
"1551",15501,"JOTR",1991,"10","Joshua Tree NP",84298,8.046709965015e-09,1.86477015914332,"Fall","JOTRFall","JOTR10"
"1552",15511,"JOTR",1992,"08","Joshua Tree NP",65282,1.07646238589609e-08,2.64913123847518,"Summer","JOTRSummer","JOTR08"
"1553",15521,"JOTR",1993,"06","Joshua Tree NP",69347,8.47774028756021e-09,1.98916093170215,"Summer","JOTRSummer","JOTR06"
"1554",15531,"JOTR",1994,"04","Joshua Tree NP",162378,7.39371319724569e-09,1.67632222828406,"Spring","JOTRSpring","JOTR04"
"1555",15541,"JOTR",1995,"02","Joshua Tree NP",109820,4.32361435542816e-09,0.790324314005974,"Winter","JOTRWinter","JOTR02"
"1556",15551,"JOTR",1995,"12","Joshua Tree NP",40911,6.37616848209177e-09,1.38266963214245,"Winter","JOTRWinter","JOTR12"
"1557",15561,"JOTR",1996,"10","Joshua Tree NP",97380,8.75741434924748e-09,2.069871895127,"Fall","JOTRFall","JOTR10"
"1558",15571,"JOTR",1997,"08","Joshua Tree NP",69070,1.53449075668277e-08,3.97095246347828,"Summer","JOTRSummer","JOTR08"
"1559",15581,"JOTR",1998,"06","Joshua Tree NP",80703,1.12134284080412e-08,2.77865146400911,"Summer","JOTRSummer","JOTR06"
"1560",15591,"JOTR",1999,"04","Joshua Tree NP",163839,1.01636965510465e-08,2.4757100006333,"Spring","JOTRSpring","JOTR04"
"1561",15601,"JOTR",2000,"02","Joshua Tree NP",116756,6.02394623072655e-09,1.28102203180422,"Winter","JOTRWinter","JOTR02"
"1562",15611,"JOTR",2000,"12","Joshua Tree NP",123501,8.54328074950672e-09,2.00807521283033,"Winter","JOTRWinter","JOTR12"
"1563",15621,"JOTR",2001,"10","Joshua Tree NP",98221,9.73354730149367e-09,2.35157349638106,"Fall","JOTRFall","JOTR10"
"1564",15631,"JOTR",2002,"08","Joshua Tree NP",56082,1.68379035159205e-08,4.40181523535527,"Summer","JOTRSummer","JOTR08"
"1565",15641,"JOTR",2003,"06","Joshua Tree NP",63436,1.7009439190474e-08,4.45131860893028,"Summer","JOTRSummer","JOTR06"
"1566",15651,"JOTR",2004,"04","Joshua Tree NP",183679,1.2048264608211e-08,3.01957632350855,"Spring","JOTRSpring","JOTR04"
"1567",15661,"JOTR",2005,"02","Joshua Tree NP",107227,4.03438127349887e-09,0.706854718877934,"Winter","JOTRWinter","JOTR02"
"1568",15671,"JOTR",2005,"12","Joshua Tree NP",98572,1.01139221442281e-08,2.46134563554354,"Winter","JOTRWinter","JOTR12"
"1569",15681,"JOTR",2006,"10","Joshua Tree NP",105927,7.46933803696948e-09,1.6981467537196,"Fall","JOTRFall","JOTR10"
"1570",15691,"JOTR",2007,"08","Joshua Tree NP",73565,1.30049944147004e-08,3.29567838300298,"Summer","JOTRSummer","JOTR08"
"1571",15701,"JOTR",2008,"06","Joshua Tree NP",60395,1.14162563846776e-08,2.83718546356943,"Summer","JOTRSummer","JOTR06"
"1572",15711,"JOTR",2009,"04","Joshua Tree NP",177361,1.03620969582607e-08,2.53296625068929,"Spring","JOTRSpring","JOTR04"
"1573",15721,"JOTR",2010,"02","Joshua Tree NP",123925,5.39797095910899e-09,1.10037221770427,"Winter","JOTRWinter","JOTR02"
"1574",15731,"JOTR",2010,"12","Joshua Tree NP",112812,7.88849074950804e-09,1.8191097741979,"Winter","JOTRWinter","JOTR12"
"1575",15741,"JOTR",2011,"10","Joshua Tree NP",102752,8.28802626529068e-09,1.93441148007193,"Fall","JOTRFall","JOTR10"
"1576",15751,"JOTR",2012,"08","Joshua Tree NP",68027,9.56194856627235e-09,2.30205192416717,"Summer","JOTRSummer","JOTR08"
"1577",15761,"JOTR",2013,"06","Joshua Tree NP",77567,1.4205523868327e-08,3.64213843095142,"Summer","JOTRSummer","JOTR06"
"1578",15771,"JOTR",2014,"04","Joshua Tree NP",187219,1.17016574208151e-08,2.91954917098705,"Spring","JOTRSpring","JOTR04"
"1579",15781,"JOTR",2015,"02","Joshua Tree NP",200450,6.02096461577162e-09,1.2801615693998,"Winter","JOTRWinter","JOTR02"
"1580",15791,"JOTR",2015,"12","Joshua Tree NP",198250,9.5897458862737e-09,2.31007393544845,"Winter","JOTRWinter","JOTR12"
"1581",15801,"JOTR",2016,"10","Joshua Tree NP",220065,6.91184709467052e-09,1.53726078960081,"Fall","JOTRFall","JOTR10"
"1582",15811,"JOTR",2017,"08","Joshua Tree NP",142340,9.74339098291921e-09,2.35441427827806,"Summer","JOTRSummer","JOTR08"
"1583",15821,"JOTR",2018,"06","Joshua Tree NP",153556,1.38908857749698e-08,3.55133721938461,"Summer","JOTRSummer","JOTR06"
"1584",15831,"KATM",1980,"04","Katmai NP & PRES",600,5.18136700211613e-10,-0.307896114414388,"Spring","KATMSpring","KATM04"
"1585",15841,"KATM",1981,"02","Katmai NP & PRES",723,4.44044800929078e-10,-0.329278249521922,"Winter","KATMWinter","KATM02"
"1586",15851,"KATM",1981,"12","Katmai NP & PRES",210,3.19514026347889e-10,-0.365216508264448,"Winter","KATMWinter","KATM12"
"1587",15861,"KATM",1982,"10","Katmai NP & PRES",1000,2.12223960627256e-10,-0.396179281565572,"Fall","KATMFall","KATM10"
"1588",15871,"KATM",1983,"08","Katmai NP & PRES",1787,9.57793622191616e-10,-0.181015796892886,"Summer","KATMSummer","KATM08"
"1589",15881,"KATM",1984,"06","Katmai NP & PRES",1604,5.83287251831877e-10,-0.289094357264625,"Summer","KATMSummer","KATM06"
"1590",15891,"KATM",1985,"04","Katmai NP & PRES",1836,7.55403628538431e-10,-0.239423399216633,"Spring","KATMSpring","KATM04"
"1591",15901,"KATM",1986,"02","Katmai NP & PRES",554,3.07956715683844e-10,-0.368551825357023,"Winter","KATMWinter","KATM02"
"1592",15911,"KATM",1986,"12","Katmai NP & PRES",1142,2.26482957388363e-10,-0.39206428656347,"Winter","KATMWinter","KATM12"
"1593",15921,"KATM",1987,"10","Katmai NP & PRES",608,4.09999617589918e-10,-0.339103327795902,"Fall","KATMFall","KATM10"
"1594",15931,"KATM",1988,"08","Katmai NP & PRES",9133,2.84768542080371e-10,-0.375243685947554,"Summer","KATMSummer","KATM08"
"1595",15941,"KATM",1989,"06","Katmai NP & PRES",7862,8.18635048638328e-10,-0.221175483038083,"Summer","KATMSummer","KATM06"
"1596",15951,"KATM",1990,"04","Katmai NP & PRES",1033,1.27946675476664e-09,-0.0881843477360097,"Spring","KATMSpring","KATM04"
"1597",15961,"KATM",1991,"02","Katmai NP & PRES",502,5.73286695892961e-10,-0.291980411479823,"Winter","KATMWinter","KATM02"
"1598",15971,"KATM",1991,"12","Katmai NP & PRES",1114,2.31420785312686e-10,-0.390639281875535,"Winter","KATMWinter","KATM12"
"1599",15981,"KATM",1992,"10","Katmai NP & PRES",1389,3.05432318326027e-10,-0.369280339619616,"Fall","KATMFall","KATM10"
"1600",15991,"KATM",1993,"08","Katmai NP & PRES",13993,1.67424726860155e-10,-0.409107864560447,"Summer","KATMSummer","KATM08"
"1601",16001,"KATM",1994,"06","Katmai NP & PRES",6962,3.62049362712114e-10,-0.352941262012276,"Summer","KATMSummer","KATM06"
"1602",16011,"KATM",1995,"04","Katmai NP & PRES",0,8.27236334988157e-10,-0.218693243162853,"Spring","KATMSpring","KATM04"
"1603",16021,"KATM",1997,"02","Katmai NP & PRES",241,3.45539014068308e-10,-0.357705973253219,"Winter","KATMWinter","KATM02"
"1604",16031,"KATM",1997,"12","Katmai NP & PRES",241,2.73194161737322e-10,-0.37858392916817,"Winter","KATMWinter","KATM12"
"1605",16041,"KATM",1998,"10","Katmai NP & PRES",241,3.90498244851045e-10,-0.344731216819166,"Fall","KATMFall","KATM10"
"1606",16051,"KATM",1999,"08","Katmai NP & PRES",11648,1.6262073632145e-10,-0.410494245200552,"Summer","KATMSummer","KATM08"
"1607",16061,"KATM",2000,"06","Katmai NP & PRES",11288,5.04175035054288e-10,-0.31192530267398,"Summer","KATMSummer","KATM06"
"1608",16071,"KATM",2001,"04","Katmai NP & PRES",210,1.69971259289525e-09,0.0330941371760805,"Spring","KATMSpring","KATM04"
"1609",16081,"KATM",2002,"02","Katmai NP & PRES",210,3.33781807748679e-10,-0.361098978108646,"Winter","KATMWinter","KATM02"
"1610",16091,"KATM",2002,"12","Katmai NP & PRES",225,2.61360239006692e-10,-0.381999073564909,"Winter","KATMWinter","KATM12"
"1611",16101,"KATM",2003,"10","Katmai NP & PRES",225,3.03173652849154e-10,-0.369932166484049,"Fall","KATMFall","KATM10"
"1612",16111,"KATM",2004,"08","Katmai NP & PRES",14177,1.9015530816624e-10,-0.402548060246265,"Summer","KATMSummer","KATM08"
"1613",16121,"KATM",2005,"06","Katmai NP & PRES",5988,6.58990473301202e-10,-0.26724721168991,"Summer","KATMSummer","KATM06"
"1614",16131,"KATM",2006,"04","Katmai NP & PRES",200,1.45904577308897e-09,-0.0363597505880244,"Spring","KATMSpring","KATM04"
"1615",16141,"KATM",2007,"02","Katmai NP & PRES",100,5.04418784519345e-10,-0.311854959167541,"Winter","KATMWinter","KATM02"
"1616",16151,"KATM",2007,"12","Katmai NP & PRES",0,3.52987139518035e-10,-0.355556523364553,"Winter","KATMWinter","KATM12"
"1617",16161,"KATM",2008,"10","Katmai NP & PRES",0,3.88970383680132e-10,-0.345172141323712,"Fall","KATMFall","KATM10"
"1618",16171,"KATM",2009,"08","Katmai NP & PRES",1950,2.5172328110834e-10,-0.384780197247842,"Summer","KATMSummer","KATM08"
"1619",16181,"KATM",2010,"06","Katmai NP & PRES",8143,5.05633090952529e-10,-0.311504523229636,"Summer","KATMSummer","KATM06"
"1620",16191,"KATM",2011,"04","Katmai NP & PRES",210,9.92906090679924e-10,-0.170882711461871,"Spring","KATMSpring","KATM04"
"1621",16201,"KATM",2012,"02","Katmai NP & PRES",0,4.13154288558815e-10,-0.338192923264098,"Winter","KATMWinter","KATM02"
"1622",16211,"KATM",2012,"12","Katmai NP & PRES",0,3.79249603943421e-10,-0.347977455098816,"Winter","KATMWinter","KATM12"
"1623",16221,"KATM",2013,"10","Katmai NP & PRES",100,3.46377732052261e-10,-0.357463928152153,"Fall","KATMFall","KATM10"
"1624",16231,"KATM",2014,"08","Katmai NP & PRES",4860,2.58104232431222e-10,-0.382938722476354,"Summer","KATMSummer","KATM08"
"1625",16241,"KATM",2015,"06","Katmai NP & PRES",5140,6.53118448212808e-10,-0.268941815756085,"Summer","KATMSummer","KATM06"
"1626",16251,"KATM",2016,"04","Katmai NP & PRES",100,7.32778060452688e-10,-0.245952897830905,"Spring","KATMSpring","KATM04"
"1627",16261,"KATM",2017,"02","Katmai NP & PRES",100,5.08539488297544e-10,-0.31066576782845,"Winter","KATMWinter","KATM02"
"1628",16271,"KATM",2017,"12","Katmai NP & PRES",100,2.87326523684683e-10,-0.374505479628164,"Winter","KATMWinter","KATM12"
"1629",16281,"KATM",2018,"10","Katmai NP & PRES",100,2.50088061370946e-10,-0.385252104294281,"Fall","KATMFall","KATM10"
"1630",16291,"KEFJ",1982,"08","Kenai Fjords NP",5724,4.00444039039272e-10,-0.341860966263522,"Summer","KEFJSummer","KEFJ08"
"1631",16301,"KEFJ",1983,"06","Kenai Fjords NP",2451,4.61444465971184e-10,-0.324256891015003,"Summer","KEFJSummer","KEFJ06"
"1632",16311,"KEFJ",1984,"04","Kenai Fjords NP",413,4.81570949784071e-10,-0.318448601575888,"Spring","KEFJSpring","KEFJ04"
"1633",16321,"KEFJ",1985,"02","Kenai Fjords NP",225,4.36269381731691e-10,-0.331522152909555,"Winter","KEFJWinter","KEFJ02"
"1634",16331,"KEFJ",1985,"12","Kenai Fjords NP",175,2.67837363399082e-10,-0.380129844267138,"Winter","KEFJWinter","KEFJ12"
"1635",16341,"KEFJ",1986,"10","Kenai Fjords NP",466,4.4671596977075e-10,-0.328507378568137,"Fall","KEFJFall","KEFJ10"
"1636",16351,"KEFJ",1987,"08","Kenai Fjords NP",19044,2.20055404454023e-10,-0.39391921006501,"Summer","KEFJSummer","KEFJ08"
"1637",16361,"KEFJ",1988,"06","Kenai Fjords NP",11348,5.36602595690994e-10,-0.302567053129076,"Summer","KEFJSummer","KEFJ06"
