"","UnitCode","Year","Month","ParkName","RecreationVisits","Smoke","stdsmoke","Season","CatColS","CatColM","SeasType","Region","State"
"11269","GRSM","1990","02","Great Smoky Mountains NP",234866,5.43263933838745e-10,-0.60128932339656,"Winter","GRSMWinter","GRSM02","Low","Southeast","TN"
"11270","GRSM","1990","03","Great Smoky Mountains NP",373267,6.58620824545153e-10,-0.53470777678878,"Spring","GRSMSpring","GRSM03","Shoulder","Southeast","TN"
"11271","GRSM","1990","04","Great Smoky Mountains NP",596641,1.16062115473881e-09,-0.244963850983982,"Spring","GRSMSpring","GRSM04","Shoulder","Southeast","TN"
"11272","GRSM","1990","05","Great Smoky Mountains NP",626377,1.60833790729953e-09,0.0134487470425479,"Spring","GRSMSpring","GRSM05","Shoulder","Southeast","TN"
"11273","GRSM","1990","06","Great Smoky Mountains NP",1061642,1.02772790278038e-09,-0.321667012753911,"Summer","GRSMSummer","GRSM06","High","Southeast","TN"
"11274","GRSM","1990","07","Great Smoky Mountains NP",1394539,1.32789290674395e-09,-0.148418149343668,"Summer","GRSMSummer","GRSM07","High","Southeast","TN"
"11275","GRSM","1990","08","Great Smoky Mountains NP",1157840,3.55859758327526e-10,-0.709455032179829,"Summer","GRSMSummer","GRSM08","High","Southeast","TN"
"11276","GRSM","1990","09","Great Smoky Mountains NP",913993,5.56719725874899e-10,-0.593522926095857,"Fall","GRSMFall","GRSM09","Shoulder","Southeast","TN"
"11277","GRSM","1990","10","Great Smoky Mountains NP",888411,5.86507009625592e-10,-0.5763303387331,"Fall","GRSMFall","GRSM10","Shoulder","Southeast","TN"
"11278","GRSM","1990","11","Great Smoky Mountains NP",467715,6.14997386350069e-10,-0.559886298553638,"Fall","GRSMFall","GRSM11","Shoulder","Southeast","TN"
"11279","GRSM","1990","12","Great Smoky Mountains NP",247200,3.63326868590974e-10,-0.705145174771341,"Winter","GRSMWinter","GRSM12","Low","Southeast","TN"
"11280","GRSM","1991","01","Great Smoky Mountains NP",192460,2.51154264052644e-10,-0.769888819051708,"Winter","GRSMWinter","GRSM01","Low","Southeast","TN"
"11281","GRSM","1991","02","Great Smoky Mountains NP",233412,3.5931888020535e-10,-0.707458500519519,"Winter","GRSMWinter","GRSM02","Low","Southeast","TN"
"11282","GRSM","1991","03","Great Smoky Mountains NP",347276,9.98810034680275e-10,-0.338357791873513,"Spring","GRSMSpring","GRSM03","Shoulder","Southeast","TN"
"11283","GRSM","1991","04","Great Smoky Mountains NP",585688,1.39461764359083e-09,-0.109906048774234,"Spring","GRSMSpring","GRSM04","Shoulder","Southeast","TN"
"11284","GRSM","1991","05","Great Smoky Mountains NP",734033,1.31146371540325e-09,-0.157900729554354,"Spring","GRSMSpring","GRSM05","Shoulder","Southeast","TN"
"11285","GRSM","1991","06","Great Smoky Mountains NP",1035972,9.6885133249458e-10,-0.355649318315241,"Summer","GRSMSummer","GRSM06","High","Southeast","TN"
"11286","GRSM","1991","07","Great Smoky Mountains NP",1409216,6.08529449053208e-10,-0.563619454552816,"Summer","GRSMSummer","GRSM07","High","Southeast","TN"
"11287","GRSM","1991","08","Great Smoky Mountains NP",1311019,3.72636171919183e-10,-0.699772042662479,"Summer","GRSMSummer","GRSM08","High","Southeast","TN"
"11288","GRSM","1991","09","Great Smoky Mountains NP",905908,3.37634781244489e-10,-0.71997410177029,"Fall","GRSMFall","GRSM09","Shoulder","Southeast","TN"
"11289","GRSM","1991","10","Great Smoky Mountains NP",1141505,4.0374012466593e-10,-0.681819501927271,"Fall","GRSMFall","GRSM10","Shoulder","Southeast","TN"
"11290","GRSM","1991","11","Great Smoky Mountains NP",454762,3.03769537302045e-10,-0.7395204011212,"Fall","GRSMFall","GRSM11","Shoulder","Southeast","TN"
"11291","GRSM","1991","12","Great Smoky Mountains NP",303208,2.80083317649726e-10,-0.753191583900881,"Winter","GRSMWinter","GRSM12","Low","Southeast","TN"
"11292","GRSM","1992","01","Great Smoky Mountains NP",284355,2.52596832339691e-10,-0.769056199283172,"Winter","GRSMWinter","GRSM01","Low","Southeast","TN"
"11293","GRSM","1992","02","Great Smoky Mountains NP",300251,1.93792176750307e-10,-0.802996997209529,"Winter","GRSMWinter","GRSM02","Low","Southeast","TN"
"11294","GRSM","1992","03","Great Smoky Mountains NP",372618,5.24914223198891e-10,-0.611880386546105,"Spring","GRSMSpring","GRSM03","Shoulder","Southeast","TN"
"11295","GRSM","1992","04","Great Smoky Mountains NP",645468,6.43594177951456e-10,-0.543380837967962,"Spring","GRSMSpring","GRSM04","Shoulder","Southeast","TN"
"11296","GRSM","1992","05","Great Smoky Mountains NP",761708,5.5242860286242e-10,-0.595999671135581,"Spring","GRSMSpring","GRSM05","Shoulder","Southeast","TN"
"11297","GRSM","1992","06","Great Smoky Mountains NP",1028665,4.20663448519321e-10,-0.672051718927893,"Summer","GRSMSummer","GRSM06","High","Southeast","TN"
"11298","GRSM","1992","07","Great Smoky Mountains NP",1442585,5.18246390246446e-10,-0.615728918070988,"Summer","GRSMSummer","GRSM07","High","Southeast","TN"
"11299","GRSM","1992","08","Great Smoky Mountains NP",1169735,2.57867116548738e-10,-0.766014303202651,"Summer","GRSMSummer","GRSM08","High","Southeast","TN"
"11300","GRSM","1992","09","Great Smoky Mountains NP",923424,2.87424611888909e-10,-0.748954344828691,"Fall","GRSMFall","GRSM09","Shoulder","Southeast","TN"
"11301","GRSM","1992","10","Great Smoky Mountains NP",1184533,4.77556827416237e-10,-0.639214069304171,"Fall","GRSMFall","GRSM10","Shoulder","Southeast","TN"
"11302","GRSM","1992","11","Great Smoky Mountains NP",471507,3.52823964488991e-10,-0.711207227889286,"Fall","GRSMFall","GRSM11","Shoulder","Southeast","TN"
"11303","GRSM","1992","12","Great Smoky Mountains NP",346841,3.63756857968411e-10,-0.704896994037625,"Winter","GRSMWinter","GRSM12","Low","Southeast","TN"
"11304","GRSM","1993","01","Great Smoky Mountains NP",339368,2.61665050738102e-10,-0.763822216274043,"Winter","GRSMWinter","GRSM01","Low","Southeast","TN"
"11305","GRSM","1993","02","Great Smoky Mountains NP",295074,2.61645538568445e-10,-0.763833478283841,"Winter","GRSMWinter","GRSM02","Low","Southeast","TN"
"11306","GRSM","1993","03","Great Smoky Mountains NP",293778,6.2119120958215e-10,-0.556311355369214,"Spring","GRSMSpring","GRSM03","Shoulder","Southeast","TN"
"11307","GRSM","1993","04","Great Smoky Mountains NP",595500,9.87212422920436e-10,-0.345051686994975,"Spring","GRSMSpring","GRSM04","Shoulder","Southeast","TN"
"11308","GRSM","1993","05","Great Smoky Mountains NP",771472,9.46314138161597e-10,-0.368657308091155,"Spring","GRSMSpring","GRSM05","Shoulder","Southeast","TN"
"11309","GRSM","1993","06","Great Smoky Mountains NP",1081371,7.74072195230957e-10,-0.46807169834408,"Summer","GRSMSummer","GRSM06","High","Southeast","TN"
"11310","GRSM","1993","07","Great Smoky Mountains NP",1558223,4.94391305672082e-10,-0.62949756609621,"Summer","GRSMSummer","GRSM07","High","Southeast","TN"
"11311","GRSM","1993","08","Great Smoky Mountains NP",1335131,3.75455527779067e-10,-0.698144770356167,"Summer","GRSMSummer","GRSM08","High","Southeast","TN"
"11312","GRSM","1993","09","Great Smoky Mountains NP",1004463,3.87162413240105e-10,-0.691387804775846,"Fall","GRSMFall","GRSM09","Shoulder","Southeast","TN"
"11313","GRSM","1993","10","Great Smoky Mountains NP",1165569,5.68694646929657e-10,-0.586611256065142,"Fall","GRSMFall","GRSM10","Shoulder","Southeast","TN"
"11314","GRSM","1993","11","Great Smoky Mountains NP",500087,7.56754880981703e-10,-0.478066884229792,"Fall","GRSMFall","GRSM11","Shoulder","Southeast","TN"
"11315","GRSM","1993","12","Great Smoky Mountains NP",343812,3.99530658556912e-10,-0.684249116337083,"Winter","GRSMWinter","GRSM12","Low","Southeast","TN"
"11316","GRSM","1994","01","Great Smoky Mountains NP",249289,2.33008390360112e-10,-0.780362231845687,"Winter","GRSMWinter","GRSM01","Low","Southeast","TN"
"11317","GRSM","1994","02","Great Smoky Mountains NP",293089,6.46056597108924e-10,-0.541959581943317,"Winter","GRSMWinter","GRSM02","Low","Southeast","TN"
"11318","GRSM","1994","03","Great Smoky Mountains NP",401451,8.80662431868018e-10,-0.4065500782213,"Spring","GRSMSpring","GRSM03","Shoulder","Southeast","TN"
"11319","GRSM","1994","04","Great Smoky Mountains NP",619504,1.27956589768274e-09,-0.176311472287095,"Spring","GRSMSpring","GRSM04","Shoulder","Southeast","TN"
"11320","GRSM","1994","05","Great Smoky Mountains NP",708517,1.13351927844008e-09,-0.260606478215802,"Spring","GRSMSpring","GRSM05","Shoulder","Southeast","TN"
"11321","GRSM","1994","06","Great Smoky Mountains NP",966509,1.08976894175328e-09,-0.285858243094174,"Summer","GRSMSummer","GRSM06","High","Southeast","TN"
"11322","GRSM","1994","07","Great Smoky Mountains NP",1328303,3.92279431160603e-10,-0.688434370740998,"Summer","GRSMSummer","GRSM07","High","Southeast","TN"
"11323","GRSM","1994","08","Great Smoky Mountains NP",1227940,1.02875419294435e-09,-0.321074659874364,"Summer","GRSMSummer","GRSM08","High","Southeast","TN"
"11324","GRSM","1994","09","Great Smoky Mountains NP",884902,5.74800762542793e-10,-0.583086935855063,"Fall","GRSMFall","GRSM09","Shoulder","Southeast","TN"
"11325","GRSM","1994","10","Great Smoky Mountains NP",1049209,4.96018393025821e-10,-0.628558445842409,"Fall","GRSMFall","GRSM10","Shoulder","Southeast","TN"
"11326","GRSM","1994","11","Great Smoky Mountains NP",490559,5.65187729950622e-10,-0.588635374042485,"Fall","GRSMFall","GRSM11","Shoulder","Southeast","TN"
"11327","GRSM","1994","12","Great Smoky Mountains NP",408902,2.93390090000401e-10,-0.745511197596777,"Winter","GRSMWinter","GRSM12","Low","Southeast","TN"
"11328","GRSM","1995","01","Great Smoky Mountains NP",264477,2.78480294380046e-10,-0.754116814876595,"Winter","GRSMWinter","GRSM01","Low","Southeast","TN"
"11329","GRSM","1995","02","Great Smoky Mountains NP",277224,2.77423722883086e-10,-0.754726645498229,"Winter","GRSMWinter","GRSM02","Low","Southeast","TN"
"11330","GRSM","1995","03","Great Smoky Mountains NP",445804,5.88069759555054e-10,-0.57542835267377,"Spring","GRSMSpring","GRSM03","Shoulder","Southeast","TN"
"11331","GRSM","1995","04","Great Smoky Mountains NP",678827,1.57435786629634e-09,-0.00616381073301012,"Spring","GRSMSpring","GRSM04","Shoulder","Southeast","TN"
"11332","GRSM","1995","05","Great Smoky Mountains NP",691175,1.24620325170355e-09,-0.195567682771095,"Spring","GRSMSpring","GRSM05","Shoulder","Southeast","TN"
"11333","GRSM","1995","06","Great Smoky Mountains NP",1165049,1.2625803735844e-09,-0.18611515594644,"Summer","GRSMSummer","GRSM06","High","Southeast","TN"
"11334","GRSM","1995","07","Great Smoky Mountains NP",1351579,1.36121913740794e-09,-0.129182957005974,"Summer","GRSMSummer","GRSM07","High","Southeast","TN"
"11335","GRSM","1995","08","Great Smoky Mountains NP",1171837,5.21785781248951e-10,-0.613686056777195,"Summer","GRSMSummer","GRSM08","High","Southeast","TN"
"11336","GRSM","1995","09","Great Smoky Mountains NP",953804,6.80484890658306e-10,-0.522088302321031,"Fall","GRSMFall","GRSM09","Shoulder","Southeast","TN"
"11337","GRSM","1995","10","Great Smoky Mountains NP",1070437,7.02066405011692e-10,-0.509631910726327,"Fall","GRSMFall","GRSM10","Shoulder","Southeast","TN"
"11338","GRSM","1995","11","Great Smoky Mountains NP",532510,7.47398531952825e-10,-0.483467170117614,"Fall","GRSMFall","GRSM11","Shoulder","Southeast","TN"
"11339","GRSM","1995","12","Great Smoky Mountains NP",477697,4.0755543384563e-10,-0.679617386523365,"Winter","GRSMWinter","GRSM12","Low","Southeast","TN"
"11340","GRSM","1996","01","Great Smoky Mountains NP",230199,4.27118757029277e-10,-0.668325851996224,"Winter","GRSMWinter","GRSM01","Low","Southeast","TN"
"11341","GRSM","1996","02","Great Smoky Mountains NP",380652,4.92975771315685e-10,-0.630314582454298,"Winter","GRSMWinter","GRSM02","Low","Southeast","TN"
"11342","GRSM","1996","03","Great Smoky Mountains NP",387653,8.92396934126793e-10,-0.399777172812032,"Spring","GRSMSpring","GRSM03","Shoulder","Southeast","TN"
"11343","GRSM","1996","04","Great Smoky Mountains NP",651175,1.41424372213095e-09,-0.0985782931885473,"Spring","GRSMSpring","GRSM04","Shoulder","Southeast","TN"
"11344","GRSM","1996","05","Great Smoky Mountains NP",774385,1.86238047206189e-09,0.160076718397408,"Spring","GRSMSpring","GRSM05","Shoulder","Southeast","TN"
"11345","GRSM","1996","06","Great Smoky Mountains NP",1137719,1.2499207224792e-09,-0.193422037615471,"Summer","GRSMSummer","GRSM06","High","Southeast","TN"
"11346","GRSM","1996","07","Great Smoky Mountains NP",1394781,1.23055510226067e-09,-0.204599462191262,"Summer","GRSMSummer","GRSM07","High","Southeast","TN"
"11347","GRSM","1996","08","Great Smoky Mountains NP",1156114,4.98325714026748e-10,-0.627226709178725,"Summer","GRSMSummer","GRSM08","High","Southeast","TN"
"11348","GRSM","1996","09","Great Smoky Mountains NP",970447,1.06939213040391e-09,-0.297619305708361,"Fall","GRSMFall","GRSM09","Shoulder","Southeast","TN"
"11349","GRSM","1996","10","Great Smoky Mountains NP",1182349,8.20199019813117e-10,-0.441448275139979,"Fall","GRSMFall","GRSM10","Shoulder","Southeast","TN"
"11350","GRSM","1996","11","Great Smoky Mountains NP",552780,4.68028393818543e-10,-0.64471367874925,"Fall","GRSMFall","GRSM11","Shoulder","Southeast","TN"
"11351","GRSM","1996","12","Great Smoky Mountains NP",447413,2.90717117046313e-10,-0.747053980799706,"Winter","GRSMWinter","GRSM12","Low","Southeast","TN"
"11352","GRSM","1997","01","Great Smoky Mountains NP",238794,3.66192992595771e-10,-0.703490908885354,"Winter","GRSMWinter","GRSM01","Low","Southeast","TN"
"11353","GRSM","1997","02","Great Smoky Mountains NP",338695,3.53204049341471e-10,-0.710987850987175,"Winter","GRSMWinter","GRSM02","Low","Southeast","TN"
"11354","GRSM","1997","03","Great Smoky Mountains NP",483391,8.14596168297044e-10,-0.444682122004865,"Spring","GRSMSpring","GRSM03","Shoulder","Southeast","TN"
"11355","GRSM","1997","04","Great Smoky Mountains NP",652729,1.51067491849233e-09,-0.0429202552884106,"Spring","GRSMSpring","GRSM04","Shoulder","Southeast","TN"
"11356","GRSM","1997","05","Great Smoky Mountains NP",764021,1.4292729222376e-09,-0.0899037581759372,"Spring","GRSMSpring","GRSM05","Shoulder","Southeast","TN"
"11357","GRSM","1997","06","Great Smoky Mountains NP",1091996,1.3958737499209e-09,-0.109181050885961,"Summer","GRSMSummer","GRSM06","High","Southeast","TN"
"11358","GRSM","1997","07","Great Smoky Mountains NP",1743996,6.95809743156417e-10,-0.513243123029079,"Summer","GRSMSummer","GRSM07","High","Southeast","TN"
"11359","GRSM","1997","08","Great Smoky Mountains NP",1362372,5.03225294767873e-10,-0.624398775264451,"Summer","GRSMSummer","GRSM08","High","Southeast","TN"
"11360","GRSM","1997","09","Great Smoky Mountains NP",1029761,7.745294960948e-10,-0.467807754000632,"Fall","GRSMFall","GRSM09","Shoulder","Southeast","TN"
"11361","GRSM","1997","10","Great Smoky Mountains NP",1181685,5.39427114087943e-10,-0.603503854245123,"Fall","GRSMFall","GRSM10","Shoulder","Southeast","TN"
"11362","GRSM","1997","11","Great Smoky Mountains NP",624029,3.73564845723706e-10,-0.699236031871787,"Fall","GRSMFall","GRSM11","Shoulder","Southeast","TN"
"11363","GRSM","1997","12","Great Smoky Mountains NP",453606,2.52613707729665e-10,-0.76904645916659,"Winter","GRSMWinter","GRSM12","Low","Southeast","TN"
"11364","GRSM","1998","01","Great Smoky Mountains NP",263020,1.75302064531202e-10,-0.813669097167846,"Winter","GRSMWinter","GRSM01","Low","Southeast","TN"
"11365","GRSM","1998","02","Great Smoky Mountains NP",325269,2.68036925987758e-10,-0.760144505247715,"Winter","GRSMWinter","GRSM02","Low","Southeast","TN"
"11366","GRSM","1998","03","Great Smoky Mountains NP",472838,5.77539127633031e-10,-0.581506409700376,"Spring","GRSMSpring","GRSM03","Shoulder","Southeast","TN"
"11367","GRSM","1998","04","Great Smoky Mountains NP",696321,1.31784916312938e-09,-0.154215184782947,"Spring","GRSMSpring","GRSM04","Shoulder","Southeast","TN"
"11368","GRSM","1998","05","Great Smoky Mountains NP",847434,1.6099460653507e-09,0.0143769417050511,"Spring","GRSMSpring","GRSM05","Shoulder","Southeast","TN"
"11369","GRSM","1998","06","Great Smoky Mountains NP",1145571,9.20370502033308e-10,-0.383631423702915,"Summer","GRSMSummer","GRSM06","High","Southeast","TN"
"11370","GRSM","1998","07","Great Smoky Mountains NP",1672297,6.31258767480603e-10,-0.550500574831202,"Summer","GRSMSummer","GRSM07","High","Southeast","TN"
"11371","GRSM","1998","08","Great Smoky Mountains NP",1184421,2.47136255904223e-10,-0.772207927994106,"Summer","GRSMSummer","GRSM08","High","Southeast","TN"
"11372","GRSM","1998","09","Great Smoky Mountains NP",1047938,3.06739911248854e-10,-0.73780596438343,"Fall","GRSMFall","GRSM09","Shoulder","Southeast","TN"
"11373","GRSM","1998","10","Great Smoky Mountains NP",1179433,4.00493721519624e-10,-0.683693256854868,"Fall","GRSMFall","GRSM10","Shoulder","Southeast","TN"
"11374","GRSM","1998","11","Great Smoky Mountains NP",729487,2.92726454187431e-10,-0.745894234089363,"Fall","GRSMFall","GRSM11","Shoulder","Southeast","TN"
"11375","GRSM","1998","12","Great Smoky Mountains NP",425366,3.55359131010147e-10,-0.709743983631806,"Winter","GRSMWinter","GRSM12","Low","Southeast","TN"
"11376","GRSM","1999","01","Great Smoky Mountains NP",302467,3.73862607538911e-10,-0.699064170077873,"Winter","GRSMWinter","GRSM01","Low","Southeast","TN"
"11377","GRSM","1999","02","Great Smoky Mountains NP",352912,3.89529186684001e-10,-0.690021753425122,"Winter","GRSMWinter","GRSM02","Low","Southeast","TN"
"11378","GRSM","1999","03","Great Smoky Mountains NP",454227,1.01718178324717e-09,-0.327754008900666,"Spring","GRSMSpring","GRSM03","Shoulder","Southeast","TN"
"11379","GRSM","1999","04","Great Smoky Mountains NP",745755,1.17822740453022e-09,-0.23480189764165,"Spring","GRSMSpring","GRSM04","Shoulder","Southeast","TN"
"11380","GRSM","1999","05","Great Smoky Mountains NP",877679,1.23494670045687e-09,-0.202064725010047,"Spring","GRSMSpring","GRSM05","Shoulder","Southeast","TN"
"11381","GRSM","1999","06","Great Smoky Mountains NP",1250890,9.20367337897687e-10,-0.383633249974775,"Summer","GRSMSummer","GRSM06","High","Southeast","TN"
"11382","GRSM","1999","07","Great Smoky Mountains NP",1674267,6.91669943542195e-10,-0.51563252741813,"Summer","GRSMSummer","GRSM07","High","Southeast","TN"
"11383","GRSM","1999","08","Great Smoky Mountains NP",1206176,4.88873330706241e-10,-0.632682424019468,"Summer","GRSMSummer","GRSM08","High","Southeast","TN"
"11384","GRSM","1999","09","Great Smoky Mountains NP",1081556,4.77154538103264e-10,-0.639446262149154,"Fall","GRSMFall","GRSM09","Shoulder","Southeast","TN"
"11385","GRSM","1999","10","Great Smoky Mountains NP",1136547,5.58613821866061e-10,-0.59242969412902,"Fall","GRSMFall","GRSM10","Shoulder","Southeast","TN"
"11386","GRSM","1999","11","Great Smoky Mountains NP",741325,4.51740533868872e-10,-0.65411468548356,"Fall","GRSMFall","GRSM11","Shoulder","Southeast","TN"
"11387","GRSM","1999","12","Great Smoky Mountains NP",459797,4.51305048887463e-10,-0.654366038163137,"Winter","GRSMWinter","GRSM12","Low","Southeast","TN"
"11388","GRSM","2000","01","Great Smoky Mountains NP",311269,3.91532889443269e-10,-0.688865258760283,"Winter","GRSMWinter","GRSM01","Low","Southeast","TN"
"11389","GRSM","2000","02","Great Smoky Mountains NP",443683,4.88700080403248e-10,-0.632782420413727,"Winter","GRSMWinter","GRSM02","Low","Southeast","TN"
"11390","GRSM","2000","03","Great Smoky Mountains NP",525438,1.15023257585278e-09,-0.250959918016069,"Spring","GRSMSpring","GRSM03","Shoulder","Southeast","TN"
"11391","GRSM","2000","04","Great Smoky Mountains NP",725456,1.93744154053377e-09,0.203400372478981,"Spring","GRSMSpring","GRSM04","Shoulder","Southeast","TN"
"11392","GRSM","2000","05","Great Smoky Mountains NP",847421,2.80917000772263e-09,0.706543524240779,"Spring","GRSMSpring","GRSM05","Shoulder","Southeast","TN"
"11393","GRSM","2000","06","Great Smoky Mountains NP",1167097,2.25970953060539e-09,0.389406609902274,"Summer","GRSMSummer","GRSM06","High","Southeast","TN"
"11394","GRSM","2000","07","Great Smoky Mountains NP",1703605,2.25131424613778e-09,0.384561030061809,"Summer","GRSMSummer","GRSM07","High","Southeast","TN"
"11395","GRSM","2000","08","Great Smoky Mountains NP",1147933,1.35489330865823e-09,-0.132834090970772,"Summer","GRSMSummer","GRSM08","High","Southeast","TN"
"11396","GRSM","2000","09","Great Smoky Mountains NP",1009287,7.63835883432762e-10,-0.473979880047919,"Fall","GRSMFall","GRSM09","Shoulder","Southeast","TN"
"11397","GRSM","2000","10","Great Smoky Mountains NP",1208590,8.70121308338412e-10,-0.412634190780913,"Fall","GRSMFall","GRSM10","Shoulder","Southeast","TN"
"11398","GRSM","2000","11","Great Smoky Mountains NP",668947,5.22793974777613e-10,-0.613104148891093,"Fall","GRSMFall","GRSM11","Shoulder","Southeast","TN"
"11399","GRSM","2000","12","Great Smoky Mountains NP",417086,4.60439991689654e-10,-0.649093543245677,"Winter","GRSMWinter","GRSM12","Low","Southeast","TN"
"11400","GRSM","2001","01","Great Smoky Mountains NP",297855,6.66249444503109e-10,-0.530304699415826,"Winter","GRSMWinter","GRSM01","Low","Southeast","TN"
"11401","GRSM","2001","02","Great Smoky Mountains NP",362356,7.89436627179896e-10,-0.459203674633958,"Winter","GRSMWinter","GRSM02","Low","Southeast","TN"
"11402","GRSM","2001","03","Great Smoky Mountains NP",467539,1.468830168605e-09,-0.0670721559495073,"Spring","GRSMSpring","GRSM03","Shoulder","Southeast","TN"
"11403","GRSM","2001","04","Great Smoky Mountains NP",706543,2.69720867862588e-09,0.641921823656835,"Spring","GRSMSpring","GRSM04","Shoulder","Southeast","TN"
"11404","GRSM","2001","05","Great Smoky Mountains NP",758423,2.21215312734557e-09,0.361958064256217,"Spring","GRSMSpring","GRSM05","Shoulder","Southeast","TN"
"11405","GRSM","2001","06","Great Smoky Mountains NP",1085811,2.28794161394319e-09,0.405701568626279,"Summer","GRSMSummer","GRSM06","High","Southeast","TN"
"11406","GRSM","2001","07","Great Smoky Mountains NP",1373170,1.65725133616235e-09,0.0416805390372263,"Summer","GRSMSummer","GRSM07","High","Southeast","TN"
"11407","GRSM","2001","08","Great Smoky Mountains NP",1121119,1.33054645079511e-09,-0.14688658009075,"Summer","GRSMSummer","GRSM08","High","Southeast","TN"
"11408","GRSM","2001","09","Great Smoky Mountains NP",989884,1.21991716728331e-09,-0.210739452261801,"Fall","GRSMFall","GRSM09","Shoulder","Southeast","TN"
"11409","GRSM","2001","10","Great Smoky Mountains NP",1095602,7.3785155763062e-10,-0.488977480874992,"Fall","GRSMFall","GRSM10","Shoulder","Southeast","TN"
"11410","GRSM","2001","11","Great Smoky Mountains NP",595586,4.70807892671843e-10,-0.643109411060394,"Fall","GRSMFall","GRSM11","Shoulder","Southeast","TN"
"11411","GRSM","2001","12","Great Smoky Mountains NP",343809,6.52985332472156e-10,-0.537960463089688,"Winter","GRSMWinter","GRSM12","Low","Southeast","TN"
"11412","GRSM","2002","01","Great Smoky Mountains NP",287352,5.99520599831038e-10,-0.568819170934692,"Winter","GRSMWinter","GRSM01","Low","Southeast","TN"
"11413","GRSM","2002","02","Great Smoky Mountains NP",350391,8.94472440560179e-10,-0.398579234591931,"Winter","GRSMWinter","GRSM02","Low","Southeast","TN"
"11414","GRSM","2002","03","Great Smoky Mountains NP",522266,1.31087463106638e-09,-0.15824073651875,"Spring","GRSMSpring","GRSM03","Shoulder","Southeast","TN"
"11415","GRSM","2002","04","Great Smoky Mountains NP",674470,2.11365591695767e-09,0.305107566951561,"Spring","GRSMSpring","GRSM04","Shoulder","Southeast","TN"
"11416","GRSM","2002","05","Great Smoky Mountains NP",789882,1.86573689830993e-09,0.162013976321932,"Spring","GRSMSpring","GRSM05","Shoulder","Southeast","TN"
"11417","GRSM","2002","06","Great Smoky Mountains NP",1159339,3.19395199177563e-09,0.928631510906977,"Summer","GRSMSummer","GRSM06","High","Southeast","TN"
"11418","GRSM","2002","07","Great Smoky Mountains NP",1359477,1.13061027207095e-09,-0.262285494891464,"Summer","GRSMSummer","GRSM07","High","Southeast","TN"
"11419","GRSM","2002","08","Great Smoky Mountains NP",1090431,1.86233106713729e-09,0.160048202924516,"Summer","GRSMSummer","GRSM08","High","Southeast","TN"
"11420","GRSM","2002","09","Great Smoky Mountains NP",947207,7.28514693015825e-10,-0.494366520772944,"Fall","GRSMFall","GRSM09","Shoulder","Southeast","TN"
"11421","GRSM","2002","10","Great Smoky Mountains NP",1104852,6.57996768183011e-10,-0.535067968863197,"Fall","GRSMFall","GRSM10","Shoulder","Southeast","TN"
"11422","GRSM","2002","11","Great Smoky Mountains NP",676504,5.50199108495519e-10,-0.597286487919499,"Fall","GRSMFall","GRSM11","Shoulder","Southeast","TN"
"11423","GRSM","2002","12","Great Smoky Mountains NP",354249,5.29233878943103e-10,-0.60938717301979,"Winter","GRSMWinter","GRSM12","Low","Southeast","TN"
"11424","GRSM","2003","01","Great Smoky Mountains NP",305430,5.19160103795713e-10,-0.615201542021806,"Winter","GRSMWinter","GRSM01","Low","Southeast","TN"
"11425","GRSM","2003","02","Great Smoky Mountains NP",332223,8.19058987300281e-10,-0.442106277686883,"Winter","GRSMWinter","GRSM02","Low","Southeast","TN"
"11426","GRSM","2003","03","Great Smoky Mountains NP",533896,1.394246607056e-09,-0.110120203179625,"Spring","GRSMSpring","GRSM03","Shoulder","Southeast","TN"
"11427","GRSM","2003","04","Great Smoky Mountains NP",701080,2.28233609789186e-09,0.40246618384825,"Spring","GRSMSpring","GRSM04","Shoulder","Southeast","TN"
"11428","GRSM","2003","05","Great Smoky Mountains NP",780366,2.09280348606455e-09,0.293071986841055,"Spring","GRSMSpring","GRSM05","Shoulder","Southeast","TN"
"11429","GRSM","2003","06","Great Smoky Mountains NP",1156774,2.14202633408433e-09,0.321482368999653,"Summer","GRSMSummer","GRSM06","High","Southeast","TN"
"11430","GRSM","2003","07","Great Smoky Mountains NP",1326666,5.21133936004503e-09,2.09302464133758,"Summer","GRSMSummer","GRSM07","High","Southeast","TN"
"11431","GRSM","2003","08","Great Smoky Mountains NP",1109676,2.30950125690299e-09,0.418145336517253,"Summer","GRSMSummer","GRSM08","High","Southeast","TN"
"11432","GRSM","2003","09","Great Smoky Mountains NP",807827,6.76970757229611e-10,-0.524116585479807,"Fall","GRSMFall","GRSM09","Shoulder","Southeast","TN"
"11433","GRSM","2003","10","Great Smoky Mountains NP",1239051,8.01182953313884e-10,-0.452423944735111,"Fall","GRSMFall","GRSM10","Shoulder","Southeast","TN"
"11434","GRSM","2003","11","Great Smoky Mountains NP",658929,6.8000627351239e-10,-0.522364549969636,"Fall","GRSMFall","GRSM11","Shoulder","Southeast","TN"
"11435","GRSM","2003","12","Great Smoky Mountains NP",414927,6.76145417433105e-10,-0.524592954076358,"Winter","GRSMWinter","GRSM12","Low","Southeast","TN"
"11436","GRSM","2004","01","Great Smoky Mountains NP",307017,6.75092426405399e-10,-0.525200718127205,"Winter","GRSMWinter","GRSM01","Low","Southeast","TN"
"11437","GRSM","2004","02","Great Smoky Mountains NP",336212,7.96056609519979e-10,-0.455382761465965,"Winter","GRSMWinter","GRSM02","Low","Southeast","TN"
